Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.08191162,-0.08191162,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.08191162,-0.08191162,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.36835465,-0.08195075,-0.08196410,0.19030790,0.19030928,-0.00072276,0.486133 µm.
0.36835465,-0.08195075,-0.08196410,0.19030790,0.19030928,-0.00072276,0.486133 µm.
0.73670929,-0.08206332,-0.08212148,0.38062475,0.38063429,-0.00250615,0.486133 µm.
0.73670929,-0.08206332,-0.08212148,0.38062475,0.38063429,-0.00250615,0.486133 µm.
1.10506394,-0.08224906,-0.08238366,0.57095950,0.57099078,-0.00547830,0.486133 µm.
1.10506394,-0.08224906,-0.08238366,0.57095950,0.57099078,-0.00547830,0.486133 µm.
1.47341859,-0.08250753,-0.08275044,0.76132109,0.76139448,-0.00963896,0.486133 µm.
1.47341859,-0.08250753,-0.08275044,0.76132109,0.76139448,-0.00963896,0.486133 µm.
1.84177323,-0.08283813,-0.08322153,0.95171850,0.95186117,-0.01498778,0.486133 µm.
1.84177323,-0.08283813,-0.08322153,0.95171850,0.95186117,-0.01498778,0.486133 µm.
2.21012788,-0.08324008,-0.08379658,1.14216073,1.14240662,-0.02152429,0.486133 µm.
2.21012788,-0.08324008,-0.08379658,1.14216073,1.14240662,-0.02152429,0.486133 µm.
2.57848252,-0.08371243,-0.08447515,1.33265677,1.33304665,-0.02924793,0.486133 µm.
2.57848252,-0.08371243,-0.08447515,1.33265677,1.33304665,-0.02924793,0.486133 µm.
2.94683717,-0.08425405,-0.08525672,1.52321566,1.52379711,-0.03815804,0.486133 µm.
2.94683717,-0.08425405,-0.08525672,1.52321566,1.52379711,-0.03815804,0.486133 µm.
3.31519182,-0.08486366,-0.08614068,1.71384647,1.71467387,-0.04825385,0.486133 µm.
3.31519182,-0.08486366,-0.08614068,1.71384647,1.71467387,-0.04825385,0.486133 µm.
3.68354646,-0.08553979,-0.08712636,1.90455830,1.90569284,-0.05953445,0.486133 µm.
3.68354646,-0.08553979,-0.08712636,1.90455830,1.90569284,-0.05953445,0.486133 µm.
4.05190111,-0.08628078,-0.08821298,2.09536029,2.09687001,-0.07199887,0.486133 µm.
4.05190111,-0.08628078,-0.08821298,2.09536029,2.09687001,-0.07199887,0.486133 µm.
4.42025576,-0.08708483,-0.08939969,2.28626162,2.28822139,-0.08564598,0.486133 µm.
4.42025576,-0.08708483,-0.08939969,2.28626162,2.28822139,-0.08564598,0.486133 µm.
4.78861040,-0.08794995,-0.09068555,2.47727153,2.47976306,-0.10047457,0.486133 µm.
4.78861040,-0.08794995,-0.09068555,2.47727153,2.47976306,-0.10047457,0.486133 µm.
5.15696505,-0.08887396,-0.09206954,2.66839929,2.67151116,-0.11648328,0.486133 µm.
5.15696505,-0.08887396,-0.09206954,2.66839929,2.67151116,-0.11648328,0.486133 µm.
5.52531970,-0.08985451,-0.09355054,2.85965426,2.86348190,-0.13367063,0.486133 µm.
5.52531970,-0.08985451,-0.09355054,2.85965426,2.86348190,-0.13367063,0.486133 µm.
5.89367434,-0.09088908,-0.09512734,3.05104585,3.05569157,-0.15203504,0.486133 µm.
5.89367434,-0.09088908,-0.09512734,3.05104585,3.05569157,-0.15203504,0.486133 µm.
6.26202899,-0.09197495,-0.09679864,3.24258352,3.24815654,-0.17157476,0.486133 µm.
6.26202899,-0.09197495,-0.09679864,3.24258352,3.24815654,-0.17157476,0.486133 µm.
6.63038363,-0.09310922,-0.09856307,3.43427683,3.44089325,-0.19228792,0.486133 µm.
