Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.11431716,0.11431716,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.11431716,0.11431716,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.89000000,0.11434280,0.11429056,0.23546002,0.23548091,-0.00886796,0.486133 µm.
0.89000000,0.11434280,0.11429056,0.23546002,0.23548091,-0.00886796,0.486133 µm.
1.78000000,0.11439933,0.11421079,0.47090839,0.47107549,-0.03547368,0.486133 µm.
1.78000000,0.11439933,0.11421079,0.47090839,0.47107549,-0.03547368,0.486133 µm.
2.67000000,0.11448681,0.11407801,0.70633342,0.70689767,-0.07981976,0.486133 µm.
2.67000000,0.11448681,0.11407801,0.70633342,0.70689767,-0.07981976,0.486133 µm.
3.56000000,0.11460533,0.11389250,0.94172346,0.94306177,-0.14191100,0.486133 µm.
3.56000000,0.11460533,0.11389250,0.94172346,0.94306177,-0.14191100,0.486133 µm.
4.45000000,0.11475500,0.11365463,1.17706681,1.17968280,-0.22175417,0.486133 µm.
4.45000000,0.11475500,0.11365463,1.17706681,1.17968280,-0.22175417,0.486133 µm.
5.34000000,0.11493598,0.11336486,1.41235176,1.41687666,-0.31935793,0.486133 µm.
5.34000000,0.11493598,0.11336486,1.41235176,1.41687666,-0.31935793,0.486133 µm.
6.23000000,0.11514847,0.11302377,1.64756657,1.65476036,-0.43473291,0.486133 µm.
6.23000000,0.11514847,0.11302377,1.64756657,1.65476036,-0.43473291,0.486133 µm.
7.12000000,0.11539268,0.11263205,1.88269949,1.89345225,-0.56789168,0.486133 µm.
7.12000000,0.11539268,0.11263205,1.88269949,1.89345225,-0.56789168,0.486133 µm.
8.01000000,0.11566887,0.11219047,2.11773872,2.13307228,-0.71884874,0.486133 µm.
8.01000000,0.11566887,0.11219047,2.11773872,2.13307228,-0.71884874,0.486133 µm.
8.90000000,0.11597732,0.11169991,2.35267242,2.37374224,-0.88762058,0.486133 µm.
8.90000000,0.11597732,0.11169991,2.35267242,2.37374224,-0.88762058,0.486133 µm.
9.79000000,0.11631834,0.11116134,2.58748870,2.61558599,-1.07422562,0.486133 µm.
9.79000000,0.11631834,0.11116134,2.58748870,2.61558599,-1.07422562,0.486133 µm.
10.68000000,0.11669223,0.11057583,2.82217563,2.85872976,-1.27868430,0.486133 µm.
10.68000000,0.11669223,0.11057583,2.82217563,2.85872976,-1.27868430,0.486133 µm.
11.57000000,0.11709935,0.10994453,3.05672123,3.10330239,-1.50101900,0.486133 µm.
11.57000000,0.11709935,0.10994453,3.05672123,3.10330239,-1.50101900,0.486133 µm.
12.46000000,0.11754005,0.10926869,3.29111344,3.34943562,-1.74125415,0.486133 µm.
12.46000000,0.11754005,0.10926869,3.29111344,3.34943562,-1.74125415,0.486133 µm.
13.35000000,0.11801469,0.10854965,3.52534014,3.59726442,-1.99941615,0.486133 µm.
13.35000000,0.11801469,0.10854965,3.52534014,3.59726442,-1.99941615,0.486133 µm.
14.24000000,0.11852363,0.10778880,3.75938914,3.84692725,-2.27553345,0.486133 µm.
14.24000000,0.11852363,0.10778880,3.75938914,3.84692725,-2.27553345,0.486133 µm.
15.13000000,0.11906723,0.10698763,3.99324817,4.09856643,-2.56963653,0.486133 µm.
15.13000000,0.11906723,0.10698763,3.99324817,4.09856643,-2.56963653,0.486133 µm.
16.02000000,0.11964587,0.10614771,4.22690487,4.35232844,-2.88175794,0.486133 µm.
16.02000000,0.11964587,0.10614771,4.22690487,4.35232844,-2.88175794,0.486133 µm.
16.91000000,0.12025988,0.10527066,4.46034680,4.60836435,-3.21193229,0.486133 µm.
