Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.00545013,-0.00545013,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.00545013,-0.00545013,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.06700000,-0.00546880,-0.00547819,0.34143357,0.34143314,0.00012606,0.486133 µm.
0.06700000,-0.00546880,-0.00547819,0.34143357,0.34143314,0.00012606,0.486133 µm.
0.13400000,-0.00553314,-0.00556231,0.68287062,0.68286721,0.00049980,0.486133 µm.
0.13400000,-0.00553314,-0.00556231,0.68287062,0.68286721,0.00049980,0.486133 µm.
0.20100000,-0.00564297,-0.00570243,1.02431464,1.02430314,0.00112254,0.486133 µm.
0.20100000,-0.00564297,-0.00570243,1.02431464,1.02430314,0.00112254,0.486133 µm.
0.26800000,-0.00579801,-0.00589839,1.36576912,1.36574188,0.00199402,0.486133 µm.
0.26800000,-0.00579801,-0.00589839,1.36576912,1.36574188,0.00199402,0.486133 µm.
0.33500000,-0.00599786,-0.00614998,1.70723752,1.70718436,0.00311389,0.486133 µm.
0.33500000,-0.00599786,-0.00614998,1.70723752,1.70718436,0.00311389,0.486133 µm.
0.40200000,-0.00624202,-0.00645694,2.04872331,2.04863150,0.00448170,0.486133 µm.
0.40200000,-0.00624202,-0.00645694,2.04872331,2.04863150,0.00448170,0.486133 µm.
0.46900000,-0.00652986,-0.00681895,2.39022997,2.39008425,0.00609688,0.486133 µm.
0.46900000,-0.00652986,-0.00681895,2.39022997,2.39008425,0.00609688,0.486133 µm.
0.53600000,-0.00686065,-0.00723561,2.73176093,2.73154353,0.00795877,0.486133 µm.
0.53600000,-0.00686065,-0.00723561,2.73176093,2.73154353,0.00795877,0.486133 µm.
0.60300000,-0.00723354,-0.00770649,3.07331963,3.07301028,0.01006662,0.486133 µm.
0.60300000,-0.00723354,-0.00770649,3.07331963,3.07301028,0.01006662,0.486133 µm.
0.67000000,-0.00764758,-0.00823108,3.41490951,3.41448544,0.01241954,0.486133 µm.
0.67000000,-0.00764758,-0.00823108,3.41490951,3.41448544,0.01241954,0.486133 µm.
0.73700000,-0.00810169,-0.00880882,3.75653396,3.75596994,0.01501658,0.486133 µm.
0.73700000,-0.00810169,-0.00880882,3.75653396,3.75596994,0.01501658,0.486133 µm.
0.80400000,-0.00859470,-0.00943908,4.09819638,4.09746471,0.01785663,0.486133 µm.
0.80400000,-0.00859470,-0.00943908,4.09819638,4.09746471,0.01785663,0.486133 µm.
0.87100000,-0.00912534,-0.01012117,4.43990015,4.43897069,0.02093851,0.486133 µm.
0.87100000,-0.00912534,-0.01012117,4.43990015,4.43897069,0.02093851,0.486133 µm.
0.93800000,-0.00969221,-0.01085436,4.78164861,4.78048882,0.02426092,0.486133 µm.
0.93800000,-0.00969221,-0.01085436,4.78164861,4.78048882,0.02426092,0.486133 µm.
1.00500000,-0.01029382,-0.01163782,5.12344509,5.12202002,0.02782245,0.486133 µm.
