Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
12.42000000,-0.40431260,-0.49779425,12.41656775,12.41184564,0.03804513,0.486133 µm.
12.42000000,-0.40431260,-0.49779425,12.41656775,12.41184564,0.03804513,0.486133 µm.
12.65000000,-0.41797648,-0.51632576,12.64666358,12.64169464,0.03930597,0.486133 µm.
12.65000000,-0.41797648,-0.51632576,12.64666358,12.64169464,0.03930597,0.486133 µm.
12.88000000,-0.43174468,-0.53515304,12.87676664,12.87154363,0.04057795,0.486133 µm.
12.88000000,-0.43174468,-0.53515304,12.87676664,12.87154363,0.04057795,0.486133 µm.
13.11000000,-0.44560917,-0.55427368,13.10687692,13.10139262,0.04186040,0.486133 µm.
13.11000000,-0.44560917,-0.55427368,13.10687692,13.10139262,0.04186040,0.486133 µm.
13.34000000,-0.45956179,-0.57368529,13.33699440,13.33124162,0.04315265,0.486133 µm.
13.34000000,-0.45956179,-0.57368529,13.33699440,13.33124162,0.04315265,0.486133 µm.
13.57000000,-0.47359425,-0.59338537,13.56711906,13.56109061,0.04445401,0.486133 µm.
13.57000000,-0.47359425,-0.59338537,13.56711906,13.56109061,0.04445401,0.486133 µm.
13.80000000,-0.48769806,-0.61337145,13.79725086,13.79093960,0.04576379,0.486133 µm.
13.80000000,-0.48769806,-0.61337145,13.79725086,13.79093960,0.04576379,0.486133 µm.
14.03000000,-0.50186464,-0.63364096,14.02738976,14.02078860,0.04708128,0.486133 µm.
14.03000000,-0.50186464,-0.63364096,14.02738976,14.02078860,0.04708128,0.486133 µm.
14.26000000,-0.51608521,-0.65419132,14.25753572,14.25063759,0.04840574,0.486133 µm.
14.26000000,-0.51608521,-0.65419132,14.25753572,14.25063759,0.04840574,0.486133 µm.
14.49000000,-0.53035087,-0.67501992,14.48768867,14.48048658,0.04973646,0.486133 µm.
14.49000000,-0.53035087,-0.67501992,14.48768867,14.48048658,0.04973646,0.486133 µm.
14.72000000,-0.54465255,-0.69612409,14.71784854,14.71033558,0.05107267,0.486133 µm.
14.72000000,-0.54465255,-0.69612409,14.71784854,14.71033558,0.05107267,0.486133 µm.
14.95000000,-0.55898105,-0.71750112,14.94801526,14.94018457,0.05241362,0.486133 µm.
