Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,3.26269557,3.26269557,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,3.26269557,3.26269557,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.43915057,3.26204885,3.26229778,0.48029776,0.48029783,-0.00001476,0.486133 µm.
0.43915057,3.26204885,3.26229778,0.48029776,0.48029783,-0.00001476,0.486133 µm.
0.87830113,3.26004331,3.26110437,0.96063139,0.96065210,-0.00215602,0.486133 µm.
0.87830113,3.26004331,3.26110437,0.96063139,0.96065210,-0.00215602,0.486133 µm.
1.31745170,3.25667946,3.25911518,1.44103678,1.44111927,-0.00572452,0.486133 µm.
1.31745170,3.25667946,3.25911518,1.44103678,1.44111927,-0.00572452,0.486133 µm.
1.75660227,3.25195813,3.25632998,1.92154982,1.92175586,-0.01072165,0.486133 µm.
1.75660227,3.25195813,3.25632998,1.92154982,1.92175586,-0.01072165,0.486133 µm.
2.19575283,3.24588050,3.25274840,2.40220645,2.40261847,-0.01714865,0.486133 µm.
2.19575283,3.24588050,3.25274840,2.40220645,2.40261847,-0.01714865,0.486133 µm.
2.63490340,3.23844807,3.24837002,2.88304264,2.88376379,-0.02500710,0.486133 µm.
2.63490340,3.23844807,3.24837002,2.88304264,2.88376379,-0.02500710,0.486133 µm.
3.07405396,3.22966270,3.24319429,3.36409441,3.36524866,-0.03429895,0.486133 µm.
3.07405396,3.22966270,3.24319429,3.36409441,3.36524866,-0.03429895,0.486133 µm.
3.51320453,3.21952660,3.23722057,3.84539785,3.84713008,-0.04502650,0.486133 µm.
3.51320453,3.21952660,3.23722057,3.84539785,3.84713008,-0.04502650,0.486133 µm.
3.95235510,3.20804231,3.23044813,4.32698911,4.32946523,-0.05719239,0.486133 µm.
3.95235510,3.20804231,3.23044813,4.32698911,4.32946523,-0.05719239,0.486133 µm.
4.39150566,3.19521272,3.22287614,4.80890441,4.81231151,-0.07079964,0.486133 µm.
4.39150566,3.19521272,3.22287614,4.80890441,4.81231151,-0.07079964,0.486133 µm.
4.83065623,3.18104110,3.21450370,5.29118010,5.29572657,-0.08585162,0.486133 µm.
4.83065623,3.18104110,3.21450370,5.29118010,5.29572657,-0.08585162,0.486133 µm.
5.26980680,3.16553105,3.20532978,5.77385258,5.77976830,-0.10235206,0.486133 µm.
5.26980680,3.16553105,3.20532978,5.77385258,5.77976830,-0.10235206,0.486133 µm.
5.70895736,3.14868655,3.19535330,6.25695841,6.26449491,-0.12030506,0.486133 µm.
5.70895736,3.14868655,3.19535330,6.25695841,6.26449491,-0.12030506,0.486133 µm.
6.14810793,3.13051194,3.18457306,6.74053423,6.74996495,-0.13971508,0.486133 µm.
6.14810793,3.13051194,3.18457306,6.74053423,6.74996495,-0.13971508,0.486133 µm.
6.58725849,3.11101194,3.17298781,7.22461684,7.23623729,-0.16058694,0.486133 µm.
