Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.40133719,0.40133719,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.40133719,0.40133719,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.22000000,0.40121434,0.40123966,0.19021284,0.19021205,0.00041792,0.486133 µm.
0.22000000,0.40121434,0.40123966,0.19021284,0.19021205,0.00041792,0.486133 µm.
0.44000000,0.40084363,0.40094710,0.38043205,0.38042970,0.00061802,0.486133 µm.
0.44000000,0.40084363,0.40094710,0.38043205,0.38042970,0.00061802,0.486133 µm.
0.66000000,0.40022514,0.40045967,0.57066401,0.57065858,0.00095150,0.486133 µm.
0.66000000,0.40022514,0.40045967,0.57066401,0.57065858,0.00095150,0.486133 µm.
0.88000000,0.39935906,0.39977760,0.76091507,0.76090428,0.00141831,0.486133 µm.
0.88000000,0.39935906,0.39977760,0.76091507,0.76090428,0.00141831,0.486133 µm.
1.10000000,0.39824561,0.39890124,0.95119162,0.95117243,0.00201839,0.486133 µm.
1.10000000,0.39824561,0.39890124,0.95119162,0.95117243,0.00201839,0.486133 µm.
1.32000000,0.39688510,0.39783101,1.14150004,1.14146863,0.00275168,0.486133 µm.
1.32000000,0.39688510,0.39783101,1.14150004,1.14146863,0.00275168,0.486133 µm.
1.54000000,0.39527790,0.39656744,1.33184669,1.33179851,0.00361799,0.486133 µm.
1.54000000,0.39527790,0.39656744,1.33184669,1.33179851,0.00361799,0.486133 µm.
1.76000000,0.39342446,0.39511118,1.52223797,1.52216769,0.00461739,0.486133 µm.
1.76000000,0.39342446,0.39511118,1.52223797,1.52216769,0.00461739,0.486133 µm.
1.98000000,0.39132527,0.39346293,1.71268026,1.71258180,0.00574966,0.486133 µm.
1.98000000,0.39132527,0.39346293,1.71268026,1.71258180,0.00574966,0.486133 µm.
2.20000000,0.38898091,0.39162354,1.90317995,1.90304646,0.00701466,0.486133 µm.
2.20000000,0.38898091,0.39162354,1.90317995,1.90304646,0.00701466,0.486133 µm.
2.42000000,0.38639202,0.38959391,2.09374344,2.09356733,0.00841224,0.486133 µm.
2.42000000,0.38639202,0.38959391,2.09374344,2.09356733,0.00841224,0.486133 µm.
2.64000000,0.38355931,0.38737507,2.28437713,2.28415003,0.00994222,0.486133 µm.
2.64000000,0.38355931,0.38737507,2.28437713,2.28415003,0.00994222,0.486133 µm.
2.86000000,0.38048356,0.38496814,2.47508743,2.47480024,0.01160440,0.486133 µm.
2.86000000,0.38048356,0.38496814,2.47508743,2.47480024,0.01160440,0.486133 µm.
3.08000000,0.37716560,0.38237435,2.66588074,2.66552360,0.01339856,0.486133 µm.
3.08000000,0.37716560,0.38237435,2.66588074,2.66552360,0.01339856,0.486133 µm.
3.30000000,0.37360634,0.37959501,2.85676351,2.85632579,0.01532449,0.486133 µm.
3.30000000,0.37360634,0.37959501,2.85676351,2.85632579,0.01532449,0.486133 µm.
3.52000000,0.36980678,0.37663155,3.04774215,3.04721248,0.01738191,0.486133 µm.
3.52000000,0.36980678,0.37663155,3.04774215,3.04721248,0.01738191,0.486133 µm.
3.74000000,0.36576794,0.37348549,3.23882311,3.23818937,0.01957057,0.486133 µm.
3.74000000,0.36576794,0.37348549,3.23882311,3.23818937,0.01957057,0.486133 µm.
3.96000000,0.36149095,0.37015848,3.43001283,3.42926215,0.02189018,0.486133 µm.
3.96000000,0.36149095,0.37015848,3.43001283,3.42926215,0.02189018,0.486133 µm.
4.18000000,0.35697699,0.36665223,3.62131777,3.62043654,0.02434043,0.486133 µm.
4.18000000,0.35697699,0.36665223,3.62131777,3.62043654,0.02434043,0.486133 µm.
4.40000000,0.35222730,0.36296859,3.81274440,3.81171825,0.02692098,0.486133 µm.
4.40000000,0.35222730,0.36296859,3.81274440,3.81171825,0.02692098,0.486133 µm.
4.62000000,0.34724321,0.35910951,4.00429921,4.00311303,0.02963149,0.486133 µm.
4.62000000,0.34724321,0.35910951,4.00429921,4.00311303,0.02963149,0.486133 µm.
4.84000000,0.34202610,0.35507704,4.19598868,4.19462661,0.03247159,0.486133 µm.
4.84000000,0.34202610,0.35507704,4.19598868,4.19462661,0.03247159,0.486133 µm.
5.06000000,0.33657742,0.35087333,4.38781931,4.38626477,0.03544089,0.486133 µm.
5.06000000,0.33657742,0.35087333,4.38781931,4.38626477,0.03544089,0.486133 µm.
5.28000000,0.33089870,0.34650067,4.57979762,4.57803329,0.03853896,0.486133 µm.
5.28000000,0.33089870,0.34650067,4.57979762,4.57803329,0.03853896,0.486133 µm.
5.50000000,0.32499152,0.34196144,4.77193013,4.76993795,0.04176538,0.486133 µm.
5.50000000,0.32499152,0.34196144,4.77193013,4.76993795,0.04176538,0.486133 µm.
5.72000000,0.31885754,0.33725813,4.96422340,4.96198457,0.04511967,0.486133 µm.
5.72000000,0.31885754,0.33725813,4.96422340,4.96198457,0.04511967,0.486133 µm.
5.94000000,0.31249850,0.33239334,5.15668397,5.15417897,0.04860136,0.486133 µm.
5.94000000,0.31249850,0.33239334,5.15668397,5.15417897,0.04860136,0.486133 µm.
6.16000000,0.30591618,0.32736982,5.34931842,5.34652700,0.05220994,0.486133 µm.
6.16000000,0.30591618,0.32736982,5.34931842,5.34652700,0.05220994,0.486133 µm.
6.38000000,0.29911246,0.32219040,5.54213332,5.53903452,0.05594487,0.486133 µm.
6.38000000,0.29911246,0.32219040,5.54213332,5.53903452,0.05594487,0.486133 µm.
6.60000000,0.29208925,0.31685803,5.73513529,5.73170741,0.05980558,0.486133 µm.
6.60000000,0.29208925,0.31685803,5.73513529,5.73170741,0.05980558,0.486133 µm.
6.82000000,0.28484858,0.31137581,5.92833094,5.92455158,0.06379151,0.486133 µm.
6.82000000,0.28484858,0.31137581,5.92833094,5.92455158,0.06379151,0.486133 µm.
7.04000000,0.27739250,0.30574695,6.12172690,6.11757294,0.06790202,0.486133 µm.
7.04000000,0.27739250,0.30574695,6.12172690,6.11757294,0.06790202,0.486133 µm.
7.26000000,0.26972315,0.29997476,6.31532982,6.31077745,0.07213648,0.486133 µm.
7.26000000,0.26972315,0.29997476,6.31532982,6.31077745,0.07213648,0.486133 µm.
7.48000000,0.26184275,0.29406271,6.50914638,6.50417106,0.07649421,0.486133 µm.
7.48000000,0.26184275,0.29406271,6.50914638,6.50417106,0.07649421,0.486133 µm.
7.70000000,0.25375357,0.28801438,6.70318325,6.69775977,0.08097451,0.486133 µm.
7.70000000,0.25375357,0.28801438,6.70318325,6.69775977,0.08097451,0.486133 µm.
7.92000000,0.24545796,0.28183350,6.89744715,6.89154959,0.08557666,0.486133 µm.
7.92000000,0.24545796,0.28183350,6.89744715,6.89154959,0.08557666,0.486133 µm.
8.14000000,0.23695834,0.27552390,7.09194480,7.08554656,0.09029988,0.486133 µm.
8.14000000,0.23695834,0.27552390,7.09194480,7.08554656,0.09029988,0.486133 µm.
8.36000000,0.22825718,0.26908959,7.28668294,7.27975673,0.09514339,0.486133 µm.
8.36000000,0.22825718,0.26908959,7.28668294,7.27975673,0.09514339,0.486133 µm.
8.58000000,0.21935706,0.26253467,7.48166834,7.47418620,0.10010634,0.486133 µm.
8.58000000,0.21935706,0.26253467,7.48166834,7.47418620,0.10010634,0.486133 µm.
8.80000000,0.21026058,0.25586342,7.67690777,7.66884108,0.10518788,0.486133 µm.
8.80000000,0.21026058,0.25586342,7.67690777,7.66884108,0.10518788,0.486133 µm.
9.02000000,0.20097045,0.24908025,7.87240806,7.86372751,0.11038710,0.486133 µm.
9.02000000,0.20097045,0.24908025,7.87240806,7.86372751,0.11038710,0.486133 µm.
9.24000000,0.19148942,0.24218972,8.06817601,8.05885167,0.11570307,0.486133 µm.
9.24000000,0.19148942,0.24218972,8.06817601,8.05885167,0.11570307,0.486133 µm.
9.46000000,0.18182034,0.23519652,8.26421848,8.25421975,0.12113482,0.486133 µm.
9.46000000,0.18182034,0.23519652,8.26421848,8.25421975,0.12113482,0.486133 µm.
9.68000000,0.17196610,0.22810552,8.46054234,8.44983798,0.12668133,0.486133 µm.
9.68000000,0.17196610,0.22810552,8.46054234,8.44983798,0.12668133,0.486133 µm.
9.90000000,0.16192967,0.22092174,8.65715449,8.64571262,0.13234155,0.486133 µm.
9.90000000,0.16192967,0.22092174,8.65715449,8.64571262,0.13234155,0.486133 µm.
10.12000000,0.15171410,0.21365034,8.85406183,8.84184997,0.13811437,0.486133 µm.
10.12000000,0.15171410,0.21365034,8.85406183,8.84184997,0.13811437,0.486133 µm.
10.34000000,0.14132250,0.20629667,9.05127131,9.03825634,0.14399867,0.486133 µm.
10.34000000,0.14132250,0.20629667,9.05127131,9.03825634,0.14399867,0.486133 µm.
10.56000000,0.13075806,0.19886623,9.24878988,9.23493810,0.14999326,0.486133 µm.
10.56000000,0.13075806,0.19886623,9.24878988,9.23493810,0.14999326,0.486133 µm.
10.78000000,0.12002401,0.19136470,9.44662454,9.43190163,0.15609692,0.486133 µm.
10.78000000,0.12002401,0.19136470,9.44662454,9.43190163,0.15609692,0.486133 µm.
11.00000000,0.10912368,0.18379792,9.64478230,9.62915337,0.16230837,0.486133 µm.
11.00000000,0.10912368,0.18379792,9.64478230,9.62915337,0.16230837,0.486133 µm.
11.22000000,0.09806046,0.17617191,9.84327018,9.82669978,0.16862628,0.486133 µm.
11.22000000,0.09806046,0.17617191,9.84327018,9.82669978,0.16862628,0.486133 µm.
11.44000000,0.08683781,0.16849290,10.04209525,10.02454735,0.17504930,0.486133 µm.
11.44000000,0.08683781,0.16849290,10.04209525,10.02454735,0.17504930,0.486133 µm.
11.66000000,0.07545925,0.16076728,10.24126459,10.22270262,0.18157598,0.486133 µm.
11.66000000,0.07545925,0.16076728,10.24126459,10.22270262,0.18157598,0.486133 µm.
11.88000000,0.06392838,0.15300164,10.44078532,10.42117217,0.18820487,0.486133 µm.
11.88000000,0.06392838,0.15300164,10.44078532,10.42117217,0.18820487,0.486133 µm.
12.10000000,0.05224888,0.14520276,10.64066457,10.61996261,0.19493442,0.486133 µm.
12.10000000,0.05224888,0.14520276,10.64066457,10.61996261,0.19493442,0.486133 µm.
12.32000000,0.04042446,0.13737763,10.84090950,10.81908059,0.20176306,0.486133 µm.
12.32000000,0.04042446,0.13737763,10.84090950,10.81908059,0.20176306,0.486133 µm.
12.54000000,0.02845893,0.12953344,11.04152730,11.01853282,0.20868913,0.486133 µm.
12.54000000,0.02845893,0.12953344,11.04152730,11.01853282,0.20868913,0.486133 µm.
12.76000000,0.01635616,0.12167761,11.24252519,11.21832603,0.21571094,0.486133 µm.
12.76000000,0.01635616,0.12167761,11.24252519,11.21832603,0.21571094,0.486133 µm.
12.98000000,0.00412010,0.11381776,11.44391040,11.41846700,0.22282672,0.486133 µm.
12.98000000,0.00412010,0.11381776,11.44391040,11.41846700,0.22282672,0.486133 µm.
13.20000000,-0.00824527,0.10596173,11.64569020,11.61896256,0.23003465,0.486133 µm.
13.20000000,-0.00824527,0.10596173,11.64569020,11.61896256,0.23003465,0.486133 µm.
13.42000000,-0.02073586,0.09811761,11.84787189,11.81981958,0.23733283,0.486133 µm.
13.42000000,-0.02073586,0.09811761,11.84787189,11.81981958,0.23733283,0.486133 µm.
13.64000000,-0.03334754,0.09029371,12.05046279,12.02104497,0.24471930,0.486133 µm.
13.64000000,-0.03334754,0.09029371,12.05046279,12.02104497,0.24471930,0.486133 µm.
13.86000000,-0.04607610,0.08249858,12.25347025,12.22264571,0.25219203,0.486133 µm.
13.86000000,-0.04607610,0.08249858,12.25347025,12.22264571,0.25219203,0.486133 µm.
14.08000000,-0.05891728,0.07474104,12.45690164,12.42462880,0.25974894,0.486133 µm.
14.08000000,-0.05891728,0.07474104,12.45690164,12.42462880,0.25974894,0.486133 µm.
14.30000000,-0.07186675,0.06703015,12.66076438,12.62700131,0.26738784,0.486133 µm.
14.30000000,-0.07186675,0.06703015,12.66076438,12.62700131,0.26738784,0.486133 µm.
14.52000000,-0.08492011,0.05937524,12.86506587,12.82977034,0.27510649,0.486133 µm.
14.52000000,-0.08492011,0.05937524,12.86506587,12.82977034,0.27510649,0.486133 µm.
14.74000000,-0.09807290,0.05178591,13.06981360,13.03294307,0.28290257,0.486133 µm.
14.74000000,-0.09807290,0.05178591,13.06981360,13.03294307,0.28290257,0.486133 µm.
14.96000000,-0.11132060,0.04427203,13.27501504,13.23652670,0.29077368,0.486133 µm.
14.96000000,-0.11132060,0.04427203,13.27501504,13.23652670,0.29077368,0.486133 µm.
15.18000000,-0.12465863,0.03684378,13.48067769,13.44052851,0.29871733,0.486133 µm.
15.18000000,-0.12465863,0.03684378,13.48067769,13.44052851,0.29871733,0.486133 µm.
15.40000000,-0.13808234,0.02951163,13.68680912,13.64495581,0.30673096,0.486133 µm.
15.40000000,-0.13808234,0.02951163,13.68680912,13.64495581,0.30673096,0.486133 µm.
15.62000000,-0.15158705,0.02228635,13.89341687,13.84981600,0.31481191,0.486133 µm.
15.62000000,-0.15158705,0.02228635,13.89341687,13.84981600,0.31481191,0.486133 µm.
15.84000000,-0.16516799,0.01517902,14.10050855,14.05511650,0.32295745,0.486133 µm.
15.84000000,-0.16516799,0.01517902,14.10050855,14.05511650,0.32295745,0.486133 µm.
16.06000000,-0.17882035,0.00820105,14.30809177,14.26086482,0.33116474,0.486133 µm.
16.06000000,-0.17882035,0.00820105,14.30809177,14.26086482,0.33116474,0.486133 µm.
16.28000000,-0.19253926,0.00136421,14.51617419,14.46706849,0.33943087,0.486133 µm.
16.28000000,-0.19253926,0.00136421,14.51617419,14.46706849,0.33943087,0.486133 µm.
16.50000000,-0.20631982,-0.00531941,14.72476348,14.67373515,0.34775281,0.486133 µm.
16.50000000,-0.20631982,-0.00531941,14.72476348,14.67373515,0.34775281,0.486133 µm.
16.72000000,-0.22015704,-0.01183737,14.93386733,14.88087246,0.35612745,0.486133 µm.
16.72000000,-0.22015704,-0.01183737,14.93386733,14.88087246,0.35612745,0.486133 µm.
16.94000000,-0.23404591,-0.01817683,15.14349348,15.08848816,0.36455158,0.486133 µm.
16.94000000,-0.23404591,-0.01817683,15.14349348,15.08848816,0.36455158,0.486133 µm.
17.16000000,-0.24798138,-0.02432459,15.35364968,15.29659006,0.37302188,0.486133 µm.
17.16000000,-0.24798138,-0.02432459,15.35364968,15.29659006,0.37302188,0.486133 µm.
17.38000000,-0.26195833,-0.03026705,15.56434372,15.50518602,0.38153492,0.486133 µm.
17.38000000,-0.26195833,-0.03026705,15.56434372,15.50518602,0.38153492,0.486133 µm.
17.60000000,-0.27597163,-0.03599021,15.77558338,15.71428397,0.39008718,0.486133 µm.
17.60000000,-0.27597163,-0.03599021,15.77558338,15.71428397,0.39008718,0.486133 µm.
17.82000000,-0.29001609,-0.04147963,15.98737651,15.92389193,0.39867502,0.486133 µm.
17.82000000,-0.29001609,-0.04147963,15.98737651,15.92389193,0.39867502,0.486133 µm.
18.04000000,-0.30408648,-0.04672046,16.19973096,16.13401796,0.40729468,0.486133 µm.
18.04000000,-0.30408648,-0.04672046,16.19973096,16.13401796,0.40729468,0.486133 µm.
18.26000000,-0.31817758,-0.05169737,16.41265460,16.34467020,0.41594232,0.486133 µm.
18.26000000,-0.31817758,-0.05169737,16.41265460,16.34467020,0.41594232,0.486133 µm.
18.48000000,-0.33228411,-0.05639460,16.62615535,16.55585687,0.42461395,0.486133 µm.
18.48000000,-0.33228411,-0.05639460,16.62615535,16.55585687,0.42461395,0.486133 µm.
18.70000000,-0.34640076,-0.06079587,16.84024113,16.76758626,0.43330547,0.486133 µm.
18.70000000,-0.34640076,-0.06079587,16.84024113,16.76758626,0.43330547,0.486133 µm.
18.92000000,-0.36052223,-0.06488443,17.05491988,16.97986672,0.44201266,0.486133 µm.
18.92000000,-0.36052223,-0.06488443,17.05491988,16.97986672,0.44201266,0.486133 µm.
19.14000000,-0.37464320,-0.06864299,17.27019959,17.19270670,0.45073118,0.486133 µm.
19.14000000,-0.37464320,-0.06864299,17.27019959,17.19270670,0.45073118,0.486133 µm.
19.36000000,-0.38875832,-0.07205375,17.48608825,17.40611471,0.45945657,0.486133 µm.
19.36000000,-0.38875832,-0.07205375,17.48608825,17.40611471,0.45945657,0.486133 µm.
19.58000000,-0.40286228,-0.07509833,17.70259388,17.62009935,0.46818423,0.486133 µm.
19.58000000,-0.40286228,-0.07509833,17.70259388,17.62009935,0.46818423,0.486133 µm.
19.80000000,-0.41694975,-0.07775778,17.91972451,17.83466929,0.47690945,0.486133 µm.
19.80000000,-0.41694975,-0.07775778,17.91972451,17.83466929,0.47690945,0.486133 µm.
20.02000000,-0.43101541,-0.08001257,18.13748822,18.04983330,0.48562736,0.486133 µm.
20.02000000,-0.43101541,-0.08001257,18.13748822,18.04983330,0.48562736,0.486133 µm.
20.24000000,-0.44505397,-0.08184253,18.35589309,18.26560020,0.49433299,0.486133 µm.
20.24000000,-0.44505397,-0.08184253,18.35589309,18.26560020,0.49433299,0.486133 µm.
20.46000000,-0.45906017,-0.08322685,18.57494721,18.48197894,0.50302123,0.486133 µm.
20.46000000,-0.45906017,-0.08322685,18.57494721,18.48197894,0.50302123,0.486133 µm.
20.68000000,-0.47302879,-0.08414408,18.79465872,18.69897851,0.51168682,0.486133 µm.
20.68000000,-0.47302879,-0.08414408,18.79465872,18.69897851,0.51168682,0.486133 µm.
20.90000000,-0.48695465,-0.08457204,19.01503576,18.91660804,0.52032437,0.486133 µm.
20.90000000,-0.48695465,-0.08457204,19.01503576,18.91660804,0.52032437,0.486133 µm.
21.12000000,-0.50083265,-0.08448786,19.23608649,19.13487670,0.52892837,0.486133 µm.
21.12000000,-0.50083265,-0.08448786,19.23608649,19.13487670,0.52892837,0.486133 µm.
21.34000000,-0.51465774,-0.08386790,19.45781911,19.35379379,0.53749318,0.486133 µm.
21.34000000,-0.51465774,-0.08386790,19.45781911,19.35379379,0.53749318,0.486133 µm.
21.56000000,-0.52842497,-0.08268778,19.68024181,19.57336867,0.54601299,0.486133 µm.
21.56000000,-0.52842497,-0.08268778,19.68024181,19.57336867,0.54601299,0.486133 µm.
21.78000000,-0.54212948,-0.08092227,19.90336281,19.79361083,0.55448188,0.486133 µm.
21.78000000,-0.54212948,-0.08092227,19.90336281,19.79361083,0.55448188,0.486133 µm.
22.00000000,-0.55576655,-0.07854534,20.12719038,20.01452983,0.56289380,0.486133 µm.
22.00000000,-0.55576655,-0.07854534,20.12719038,20.01452983,0.56289380,0.486133 µm.
0.00000000,0.42755618,0.42755618,0.00000000,0.00000000,0.00000000,0.587562 µm.
0.00000000,0.42755618,0.42755618,0.00000000,0.00000000,0.00000000,0.587562 µm.
0.22000000,0.42743675,0.42745775,0.19041329,0.19041315,0.00006973,0.587562 µm.
0.22000000,0.42743675,0.42745775,0.19041329,0.19041315,0.00006973,0.587562 µm.
0.44000000,0.42707839,0.42716252,0.38083298,0.38083192,0.00027817,0.587562 µm.
0.44000000,0.42707839,0.42716252,0.38083298,0.38083192,0.00027817,0.587562 µm.
0.66000000,0.42648122,0.42667063,0.57126549,0.57126192,0.00062555,0.587562 µm.
0.66000000,0.42648122,0.42667063,0.57126549,0.57126192,0.00062555,0.587562 µm.
0.88000000,0.42564542,0.42598232,0.76171723,0.76170876,0.00111183,0.587562 µm.
0.88000000,0.42564542,0.42598232,0.76171723,0.76170876,0.00111183,0.587562 µm.
1.10000000,0.42457122,0.42509792,0.95219461,0.95217807,0.00173695,0.587562 µm.
1.10000000,0.42457122,0.42509792,0.95219461,0.95217807,0.00173695,0.587562 µm.
1.32000000,0.42325896,0.42401787,1.14270405,1.14267547,0.00250085,0.587562 µm.
1.32000000,0.42325896,0.42401787,1.14270405,1.14267547,0.00250085,0.587562 µm.
1.54000000,0.42170903,0.42274269,1.33325196,1.33320658,0.00340335,0.587562 µm.
1.54000000,0.42170903,0.42274269,1.33325196,1.33320658,0.00340335,0.587562 µm.
1.76000000,0.41992189,0.42127301,1.52384476,1.52377704,0.00444455,0.587562 µm.
1.76000000,0.41992189,0.42127301,1.52384476,1.52377704,0.00444455,0.587562 µm.
1.98000000,0.41789807,0.41960955,1.71448888,1.71439246,0.00562422,0.587562 µm.
1.98000000,0.41789807,0.41960955,1.71448888,1.71439246,0.00562422,0.587562 µm.
2.20000000,0.41563819,0.41775313,1.90519075,1.90505850,0.00694224,0.587562 µm.
2.20000000,0.41563819,0.41775313,1.90519075,1.90505850,0.00694224,0.587562 µm.
2.42000000,0.41314292,0.41570466,2.09595681,2.09578080,0.00839847,0.587562 µm.
2.42000000,0.41314292,0.41570466,2.09595681,2.09578080,0.00839847,0.587562 µm.
2.64000000,0.41041301,0.41346517,2.28679349,2.28656500,0.00999273,0.587562 µm.
2.64000000,0.41041301,0.41346517,2.28679349,2.28656500,0.00999273,0.587562 µm.
2.86000000,0.40744928,0.41103576,2.47770725,2.47741678,0.01172487,0.587562 µm.
2.86000000,0.40744928,0.41103576,2.47770725,2.47741678,0.01172487,0.587562 µm.
3.08000000,0.40425263,0.40841766,2.66870454,2.66834179,0.01359467,0.587562 µm.
3.08000000,0.40425263,0.40841766,2.66870454,2.66834179,0.01359467,0.587562 µm.
3.30000000,0.40082402,0.40561216,2.85979182,2.85934571,0.01560192,0.587562 µm.
3.30000000,0.40082402,0.40561216,2.85979182,2.85934571,0.01560192,0.587562 µm.
3.52000000,0.39716448,0.40262070,3.05097556,3.05043422,0.01774640,0.587562 µm.
