Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.17027251,0.17027251,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.17027251,0.17027251,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.45811134,0.17030599,0.17023135,0.16658530,0.16658601,-0.00042334,0.486133 µm.
0.45811134,0.17030599,0.17023135,0.16658530,0.16658601,-0.00042334,0.486133 µm.
0.91622268,0.17042877,0.17010789,0.33318367,0.33319331,-0.00289425,0.486133 µm.
0.91622268,0.17042877,0.17010789,0.33318367,0.33319331,-0.00289425,0.486133 µm.
1.37433402,0.17064100,0.16990217,0.49980819,0.49984324,-0.00701110,0.486133 µm.
1.37433402,0.17064100,0.16990217,0.49980819,0.49984324,-0.00701110,0.486133 µm.
1.83244535,0.17094294,0.16961425,0.66647197,0.66655711,-0.01277294,0.486133 µm.
1.83244535,0.17094294,0.16961425,0.66647197,0.66655711,-0.01277294,0.486133 µm.
2.29055669,0.17133495,0.16924422,0.83318814,0.83335629,-0.02017796,0.486133 µm.
2.29055669,0.17133495,0.16924422,0.83318814,0.83335629,-0.02017796,0.486133 µm.
2.74866803,0.17181750,0.16879220,0.99996989,1.00026220,-0.02922390,0.486133 µm.
2.74866803,0.17181750,0.16879220,0.99996989,1.00026220,-0.02922390,0.486133 µm.
3.20677937,0.17239116,0.16825833,1.16683046,1.16729631,-0.03990794,0.486133 µm.
3.20677937,0.17239116,0.16825833,1.16683046,1.16729631,-0.03990794,0.486133 µm.
3.66489071,0.17305662,0.16764278,1.33378318,1.33448013,-0.05222675,0.486133 µm.
3.66489071,0.17305662,0.16764278,1.33378318,1.33448013,-0.05222675,0.486133 µm.
4.12300205,0.17381465,0.16694576,1.50084143,1.50183529,-0.06617646,0.486133 µm.
4.12300205,0.17381465,0.16694576,1.50084143,1.50183529,-0.06617646,0.486133 µm.
4.58111339,0.17466616,0.16616749,1.66801871,1.66938347,-0.08175267,0.486133 µm.
4.58111339,0.17466616,0.16616749,1.66801871,1.66938347,-0.08175267,0.486133 µm.
5.03922472,0.17561214,0.16530823,1.83532862,1.83714648,-0.09895042,0.486133 µm.
5.03922472,0.17561214,0.16530823,1.83532862,1.83714648,-0.09895042,0.486133 µm.
5.49733606,0.17665373,0.16436826,2.00278487,2.00514622,-0.11776420,0.486133 µm.
5.49733606,0.17665373,0.16436826,2.00278487,2.00514622,-0.11776420,0.486133 µm.
5.95544740,0.17779214,0.16334792,2.17040133,2.17340471,-0.13818791,0.486133 µm.
5.95544740,0.17779214,0.16334792,2.17040133,2.17340471,-0.13818791,0.486133 µm.
6.41355874,0.17902873,0.16224754,2.33819199,2.34194413,-0.16021488,0.486133 µm.
6.41355874,0.17902873,0.16224754,2.33819199,2.34194413,-0.16021488,0.486133 µm.
6.87167008,0.18036494,0.16106753,2.50617101,2.51078678,-0.18383783,0.486133 µm.
6.87167008,0.18036494,0.16106753,2.50617101,2.51078678,-0.18383783,0.486133 µm.
7.32978142,0.18180237,0.15980829,2.67435272,2.67995513,-0.20904886,0.486133 µm.
7.32978142,0.18180237,0.15980829,2.67435272,2.67995513,-0.20904886,0.486133 µm.
7.78789276,0.18334270,0.15847030,2.84275164,2.84947182,-0.23583943,0.486133 µm.
7.78789276,0.18334270,0.15847030,2.84275164,2.84947182,-0.23583943,0.486133 µm.
8.24600409,0.18498777,0.15705405,3.01138251,3.01935967,-0.26420037,0.486133 µm.
8.24600409,0.18498777,0.15705405,3.01138251,3.01935967,-0.26420037,0.486133 µm.
8.70411543,0.18673950,0.15556008,3.18026026,3.18964169,-0.29412179,0.486133 µm.
8.70411543,0.18673950,0.15556008,3.18026026,3.18964169,-0.29412179,0.486133 µm.
9.16222677,0.18859999,0.15398897,3.34940007,3.36034111,-0.32559314,0.486133 µm.
9.16222677,0.18859999,0.15398897,3.34940007,3.36034111,-0.32559314,0.486133 µm.
9.62033811,0.19057143,0.15234136,3.51881736,3.53148137,-0.35860312,0.486133 µm.
9.62033811,0.19057143,0.15234136,3.51881736,3.53148137,-0.35860312,0.486133 µm.
10.07844945,0.19265617,0.15061793,3.68852784,3.70308614,-0.39313970,0.486133 µm.
10.07844945,0.19265617,0.15061793,3.68852784,3.70308614,-0.39313970,0.486133 µm.
10.53656079,0.19485668,0.14881939,3.85854749,3.87517937,-0.42919005,0.486133 µm.
10.53656079,0.19485668,0.14881939,3.85854749,3.87517937,-0.42919005,0.486133 µm.
10.99467213,0.19717559,0.14694654,4.02889258,4.04778523,-0.46674054,0.486133 µm.
10.99467213,0.19717559,0.14694654,4.02889258,4.04778523,-0.46674054,0.486133 µm.
11.45278346,0.19961566,0.14500021,4.19957972,4.22092819,-0.50577671,0.486133 µm.
11.45278346,0.19961566,0.14500021,4.19957972,4.22092819,-0.50577671,0.486133 µm.
11.91089480,0.20217980,0.14298130,4.37062587,4.39463301,-0.54628320,0.486133 µm.
11.91089480,0.20217980,0.14298130,4.37062587,4.39463301,-0.54628320,0.486133 µm.
12.36900614,0.20487110,0.14089076,4.54204833,4.56892474,-0.58824374,0.486133 µm.
12.36900614,0.20487110,0.14089076,4.54204833,4.56892474,-0.58824374,0.486133 µm.
12.82711748,0.20769277,0.13872965,4.71386479,4.74382876,-0.63164112,0.486133 µm.
