Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.02642873,-0.02642873,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.02642873,-0.02642873,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.23156220,-0.02647241,-0.02648574,0.20234065,0.20234095,-0.00014717,0.486133 µm.
0.23156220,-0.02647241,-0.02648574,0.20234065,0.20234095,-0.00014717,0.486133 µm.
0.46312441,-0.02660440,-0.02665672,0.40468596,0.40468850,-0.00062748,0.486133 µm.
0.46312441,-0.02660440,-0.02665672,0.40468596,0.40468850,-0.00062748,0.486133 µm.
0.69468661,-0.02682467,-0.02694154,0.60704061,0.60704928,-0.00142809,0.486133 µm.
0.69468661,-0.02682467,-0.02694154,0.60704061,0.60704928,-0.00142809,0.486133 µm.
0.92624882,-0.02713315,-0.02734000,0.80940926,0.80942989,-0.00254915,0.486133 µm.
0.92624882,-0.02713315,-0.02734000,0.80940926,0.80942989,-0.00254915,0.486133 µm.
1.15781102,-0.02752976,-0.02785180,1.01179657,1.01183695,-0.00399088,0.486133 µm.
1.15781102,-0.02752976,-0.02785180,1.01179657,1.01183695,-0.00399088,0.486133 µm.
1.38937323,-0.02801440,-0.02847655,1.21420721,1.21427708,-0.00575353,0.486133 µm.
1.38937323,-0.02801440,-0.02847655,1.21420721,1.21427708,-0.00575353,0.486133 µm.
1.62093543,-0.02858692,-0.02921379,1.41664586,1.41675690,-0.00783743,0.486133 µm.
1.62093543,-0.02858692,-0.02921379,1.41664586,1.41675690,-0.00783743,0.486133 µm.
1.85249763,-0.02924718,-0.03006296,1.61911718,1.61928304,-0.01024297,0.486133 µm.
1.85249763,-0.02924718,-0.03006296,1.61911718,1.61928304,-0.01024297,0.486133 µm.
2.08405984,-0.02999500,-0.03102344,1.82162583,1.82186213,-0.01297058,0.486133 µm.
2.08405984,-0.02999500,-0.03102344,1.82162583,1.82186213,-0.01297058,0.486133 µm.
2.31562204,-0.03083017,-0.03209449,2.02417648,2.02450082,-0.01602077,0.486133 µm.
2.31562204,-0.03083017,-0.03209449,2.02417648,2.02450082,-0.01602077,0.486133 µm.
2.54718425,-0.03175248,-0.03327531,2.22677381,2.22720576,-0.01939411,0.486133 µm.
2.54718425,-0.03175248,-0.03327531,2.22677381,2.22720576,-0.01939411,0.486133 µm.
2.77874645,-0.03276167,-0.03456500,2.42942248,2.42998360,-0.02309121,0.486133 µm.
2.77874645,-0.03276167,-0.03456500,2.42942248,2.42998360,-0.02309121,0.486133 µm.
3.01030866,-0.03385749,-0.03596258,2.63212717,2.63284101,-0.02711277,0.486133 µm.
3.01030866,-0.03385749,-0.03596258,2.63212717,2.63284101,-0.02711277,0.486133 µm.
3.24187086,-0.03503963,-0.03746698,2.83489254,2.83578466,-0.03145951,0.486133 µm.
3.24187086,-0.03503963,-0.03746698,2.83489254,2.83578466,-0.03145951,0.486133 µm.
3.47343306,-0.03630779,-0.03907706,3.03772326,3.03882125,-0.03613225,0.486133 µm.
3.47343306,-0.03630779,-0.03907706,3.03772326,3.03882125,-0.03613225,0.486133 µm.
3.70499527,-0.03766164,-0.04079156,3.24062401,3.24195749,-0.04113186,0.486133 µm.
3.70499527,-0.03766164,-0.04079156,3.24062401,3.24195749,-0.04113186,0.486133 µm.
3.93655747,-0.03910082,-0.04260916,3.44359946,3.44520007,-0.04645925,0.486133 µm.
3.93655747,-0.03910082,-0.04260916,3.44359946,3.44520007,-0.04645925,0.486133 µm.
4.16811968,-0.04062497,-0.04452843,3.64665428,3.64855574,-0.05211541,0.486133 µm.
4.16811968,-0.04062497,-0.04452843,3.64665428,3.64855574,-0.05211541,0.486133 µm.
4.39968188,-0.04223370,-0.04654787,3.84979314,3.85203123,-0.05810140,0.486133 µm.
4.39968188,-0.04223370,-0.04654787,3.84979314,3.85203123,-0.05810140,0.486133 µm.
4.63124409,-0.04392659,-0.04866589,4.05302073,4.05563330,-0.06441832,0.486133 µm.
4.63124409,-0.04392659,-0.04866589,4.05302073,4.05563330,-0.06441832,0.486133 µm.
4.86280629,-0.04570323,-0.05088079,4.25634172,4.25936874,-0.07106734,0.486133 µm.
4.86280629,-0.04570323,-0.05088079,4.25634172,4.25936874,-0.07106734,0.486133 µm.
5.09436849,-0.04756317,-0.05319081,4.45976077,4.46324432,-0.07804971,0.486133 µm.
5.09436849,-0.04756317,-0.05319081,4.45976077,4.46324432,-0.07804971,0.486133 µm.
5.32593070,-0.04950596,-0.05559407,4.66328258,4.66726687,-0.08536672,0.486133 µm.
5.32593070,-0.04950596,-0.05559407,4.66328258,4.66726687,-0.08536672,0.486133 µm.
5.55749290,-0.05153112,-0.05808861,4.86691182,4.87144322,-0.09301972,0.486133 µm.
5.55749290,-0.05153112,-0.05808861,4.86691182,4.87144322,-0.09301972,0.486133 µm.
5.78905511,-0.05363817,-0.06067239,5.07065316,5.07578022,-0.10101016,0.486133 µm.
5.78905511,-0.05363817,-0.06067239,5.07065316,5.07578022,-0.10101016,0.486133 µm.
6.02061731,-0.05582661,-0.06334325,5.27451130,5.28028473,-0.10933952,0.486133 µm.
6.02061731,-0.05582661,-0.06334325,5.27451130,5.28028473,-0.10933952,0.486133 µm.
6.25217952,-0.05809593,-0.06609897,5.47849090,5.48496367,-0.11800935,0.486133 µm.
6.25217952,-0.05809593,-0.06609897,5.47849090,5.48496367,-0.11800935,0.486133 µm.
6.48374172,-0.06044561,-0.06893721,5.68259665,5.68982393,-0.12702127,0.486133 µm.
6.48374172,-0.06044561,-0.06893721,5.68259665,5.68982393,-0.12702127,0.486133 µm.
6.71530392,-0.06287512,-0.07185554,5.88683323,5.89487248,-0.13637698,0.486133 µm.
6.71530392,-0.06287512,-0.07185554,5.88683323,5.89487248,-0.13637698,0.486133 µm.
6.94686613,-0.06538391,-0.07485144,6.09120533,6.10011627,-0.14607822,0.486133 µm.
6.94686613,-0.06538391,-0.07485144,6.09120533,6.10011627,-0.14607822,0.486133 µm.
7.17842833,-0.06797145,-0.07792229,6.29571762,6.30556229,-0.15612681,0.486133 µm.
7.17842833,-0.06797145,-0.07792229,6.29571762,6.30556229,-0.15612681,0.486133 µm.
7.40999054,-0.07063718,-0.08106538,6.50037480,6.51121758,-0.16652464,0.486133 µm.
7.40999054,-0.07063718,-0.08106538,6.50037480,6.51121758,-0.16652464,0.486133 µm.
7.64155274,-0.07338054,-0.08427789,6.70518154,6.71708917,-0.17727366,0.486133 µm.
7.64155274,-0.07338054,-0.08427789,6.70518154,6.71708917,-0.17727366,0.486133 µm.
7.87311495,-0.07620098,-0.08755690,6.91014254,6.92318415,-0.18837590,0.486133 µm.
7.87311495,-0.07620098,-0.08755690,6.91014254,6.92318415,-0.18837590,0.486133 µm.
8.10467715,-0.07909793,-0.09089940,7.11526248,7.12950962,-0.19983345,0.486133 µm.
8.10467715,-0.07909793,-0.09089940,7.11526248,7.12950962,-0.19983345,0.486133 µm.
8.33623935,-0.08207084,-0.09430227,7.32054604,7.33607272,-0.21164847,0.486133 µm.
8.33623935,-0.08207084,-0.09430227,7.32054604,7.33607272,-0.21164847,0.486133 µm.
8.56780156,-0.08511914,-0.09776229,7.52599791,7.54288063,-0.22382319,0.486133 µm.
8.56780156,-0.08511914,-0.09776229,7.52599791,7.54288063,-0.22382319,0.486133 µm.
8.79936376,-0.08824229,-0.10127614,7.73162278,7.74994053,-0.23635993,0.486133 µm.
8.79936376,-0.08824229,-0.10127614,7.73162278,7.74994053,-0.23635993,0.486133 µm.
9.03092597,-0.09143973,-0.10484040,7.93742534,7.95725969,-0.24926104,0.486133 µm.
9.03092597,-0.09143973,-0.10484040,7.93742534,7.95725969,-0.24926104,0.486133 µm.
9.26248817,-0.09471093,-0.10845152,8.14341027,8.16484536,-0.26252899,0.486133 µm.
9.26248817,-0.09471093,-0.10845152,8.14341027,8.16484536,-0.26252899,0.486133 µm.
9.49405038,-0.09805536,-0.11210586,8.34958226,8.37270485,-0.27616629,0.486133 µm.
9.49405038,-0.09805536,-0.11210586,8.34958226,8.37270485,-0.27616629,0.486133 µm.
9.72561258,-0.10147249,-0.11579969,8.55594600,8.58084551,-0.29017555,0.486133 µm.
9.72561258,-0.10147249,-0.11579969,8.55594600,8.58084551,-0.29017555,0.486133 µm.
9.95717478,-0.10496183,-0.11952913,8.76250617,8.78927473,-0.30455942,0.486133 µm.
9.95717478,-0.10496183,-0.11952913,8.76250617,8.78927473,-0.30455942,0.486133 µm.
10.18873699,-0.10852289,-0.12329021,8.96926746,8.99799993,-0.31932066,0.486133 µm.
10.18873699,-0.10852289,-0.12329021,8.96926746,8.99799993,-0.31932066,0.486133 µm.
10.42029919,-0.11215520,-0.12707887,9.17623455,9.20702857,-0.33446209,0.486133 µm.
10.42029919,-0.11215520,-0.12707887,9.17623455,9.20702857,-0.33446209,0.486133 µm.
10.65186140,-0.11585832,-0.13089089,9.38341213,9.41636816,-0.34998661,0.486133 µm.
10.65186140,-0.11585832,-0.13089089,9.38341213,9.41636816,-0.34998661,0.486133 µm.
10.88342360,-0.11963183,-0.13472196,9.59080489,9.62602625,-0.36589720,0.486133 µm.
10.88342360,-0.11963183,-0.13472196,9.59080489,9.62602625,-0.36589720,0.486133 µm.
11.11498581,-0.12347533,-0.13856766,9.79841750,9.83601043,-0.38219691,0.486133 µm.
11.11498581,-0.12347533,-0.13856766,9.79841750,9.83601043,-0.38219691,0.486133 µm.
11.34654801,-0.12738846,-0.14242344,10.00625464,10.04632833,-0.39888889,0.486133 µm.
