Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.16189250,-0.16189250,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.16189250,-0.16189250,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.14101265,-0.16189828,-0.16193419,0.20879460,0.20879444,0.00007358,0.486133 µm.
0.14101265,-0.16189828,-0.16193419,0.20879460,0.20879444,0.00007358,0.486133 µm.
0.28202529,-0.16191426,-0.16205920,0.41759011,0.41759141,-0.00031292,0.486133 µm.
0.28202529,-0.16191426,-0.16205920,0.41759011,0.41759141,-0.00031292,0.486133 µm.
0.42303794,-0.16194033,-0.16226742,0.62638745,0.62639344,-0.00095724,0.486133 µm.
0.42303794,-0.16194033,-0.16226742,0.62638745,0.62639344,-0.00095724,0.486133 µm.
0.56405058,-0.16197626,-0.16255863,0.83518753,0.83520306,-0.00185954,0.486133 µm.
0.56405058,-0.16197626,-0.16255863,0.83518753,0.83520306,-0.00185954,0.486133 µm.
0.70506323,-0.16202177,-0.16293257,1.04399127,1.04402280,-0.00302025,0.486133 µm.
0.70506323,-0.16202177,-0.16293257,1.04399127,1.04402280,-0.00302025,0.486133 µm.
0.84607587,-0.16207645,-0.16338884,1.25279956,1.25285519,-0.00443971,0.486133 µm.
0.84607587,-0.16207645,-0.16338884,1.25279956,1.25285519,-0.00443971,0.486133 µm.
0.98708852,-0.16213983,-0.16392701,1.46161332,1.46170276,-0.00611842,0.486133 µm.
0.98708852,-0.16213983,-0.16392701,1.46161332,1.46170276,-0.00611842,0.486133 µm.
1.12810117,-0.16221135,-0.16454655,1.67043344,1.67056804,-0.00805696,0.486133 µm.
1.12810117,-0.16221135,-0.16454655,1.67043344,1.67056804,-0.00805696,0.486133 µm.
1.26911381,-0.16229037,-0.16524682,1.87926081,1.87945356,-0.01025599,0.486133 µm.
1.26911381,-0.16229037,-0.16524682,1.87926081,1.87945356,-0.01025599,0.486133 µm.
1.41012646,-0.16237616,-0.16602714,2.08809631,2.08836187,-0.01271628,0.486133 µm.
1.41012646,-0.16237616,-0.16602714,2.08809631,2.08836187,-0.01271628,0.486133 µm.
1.55113910,-0.16246789,-0.16688673,2.29694082,2.29729549,-0.01543867,0.486133 µm.
1.55113910,-0.16246789,-0.16688673,2.29694082,2.29729549,-0.01543867,0.486133 µm.
1.69215175,-0.16256467,-0.16782472,2.50579521,2.50625697,-0.01842411,0.486133 µm.
1.69215175,-0.16256467,-0.16782472,2.50579521,2.50625697,-0.01842411,0.486133 µm.
1.83316439,-0.16266551,-0.16884016,2.71466033,2.71524883,-0.02167364,0.486133 µm.
1.83316439,-0.16266551,-0.16884016,2.71466033,2.71524883,-0.02167364,0.486133 µm.
1.97417704,-0.16276935,-0.16993202,2.92353704,2.92427361,-0.02518835,0.486133 µm.
1.97417704,-0.16276935,-0.16993202,2.92353704,2.92427361,-0.02518835,0.486133 µm.
2.11518969,-0.16287501,-0.17109919,3.13242616,3.13333387,-0.02896948,0.486133 µm.
2.11518969,-0.16287501,-0.17109919,3.13242616,3.13333387,-0.02896948,0.486133 µm.
2.25620233,-0.16298128,-0.17234047,3.34132852,3.34243214,-0.03301832,0.486133 µm.
2.25620233,-0.16298128,-0.17234047,3.34132852,3.34243214,-0.03301832,0.486133 µm.
2.39721498,-0.16308683,-0.17365457,3.55024493,3.55157096,-0.03733627,0.486133 µm.
2.39721498,-0.16308683,-0.17365457,3.55024493,3.55157096,-0.03733627,0.486133 µm.
2.53822762,-0.16319027,-0.17504012,3.75917619,3.76075288,-0.04192480,0.486133 µm.
2.53822762,-0.16319027,-0.17504012,3.75917619,3.76075288,-0.04192480,0.486133 µm.
2.67924027,-0.16329011,-0.17649568,3.96812307,3.96998045,-0.04678549,0.486133 µm.
2.67924027,-0.16329011,-0.17649568,3.96812307,3.96998045,-0.04678549,0.486133 µm.
2.82025291,-0.16338480,-0.17801970,4.17708635,4.17925622,-0.05192002,0.486133 µm.
2.82025291,-0.16338480,-0.17801970,4.17708635,4.17925622,-0.05192002,0.486133 µm.
2.96126556,-0.16347270,-0.17961055,4.38606676,4.38858274,-0.05733013,0.486133 µm.
2.96126556,-0.16347270,-0.17961055,4.38606676,4.38858274,-0.05733013,0.486133 µm.
3.10227821,-0.16355209,-0.18126652,4.59506504,4.59796257,-0.06301769,0.486133 µm.
3.10227821,-0.16355209,-0.18126652,4.59506504,4.59796257,-0.06301769,0.486133 µm.
3.24329085,-0.16362117,-0.18298581,4.80408190,4.80739826,-0.06898463,0.486133 µm.
3.24329085,-0.16362117,-0.18298581,4.80408190,4.80739826,-0.06898463,0.486133 µm.
3.38430350,-0.16367808,-0.18476654,5.01311803,5.01689239,-0.07523299,0.486133 µm.
3.38430350,-0.16367808,-0.18476654,5.01311803,5.01689239,-0.07523299,0.486133 µm.
3.52531614,-0.16372088,-0.18660673,5.22217409,5.22644749,-0.08176491,0.486133 µm.
3.52531614,-0.16372088,-0.18660673,5.22217409,5.22644749,-0.08176491,0.486133 µm.
3.66632879,-0.16374754,-0.18850431,5.43125075,5.43606616,-0.08858259,0.486133 µm.
3.66632879,-0.16374754,-0.18850431,5.43125075,5.43606616,-0.08858259,0.486133 µm.
3.80734143,-0.16375597,-0.19045712,5.64034862,5.64575095,-0.09568837,0.486133 µm.
3.80734143,-0.16375597,-0.19045712,5.64034862,5.64575095,-0.09568837,0.486133 µm.
3.94835408,-0.16374400,-0.19246294,5.84946831,5.85550444,-0.10308465,0.486133 µm.
3.94835408,-0.16374400,-0.19246294,5.84946831,5.85550444,-0.10308465,0.486133 µm.
4.08936673,-0.16370942,-0.19451941,6.05861040,6.06532920,-0.11077394,0.486133 µm.
4.08936673,-0.16370942,-0.19451941,6.05861040,6.06532920,-0.11077394,0.486133 µm.
4.23037937,-0.16364990,-0.19662412,6.26777543,6.27522782,-0.11875883,0.486133 µm.
4.23037937,-0.16364990,-0.19662412,6.26777543,6.27522782,-0.11875883,0.486133 µm.
4.37139202,-0.16356308,-0.19877454,6.47696394,6.48520287,-0.12704203,0.486133 µm.
4.37139202,-0.16356308,-0.19877454,6.47696394,6.48520287,-0.12704203,0.486133 µm.
4.51240466,-0.16344653,-0.20096806,6.68617641,6.69525695,-0.13562633,0.486133 µm.
4.51240466,-0.16344653,-0.20096806,6.68617641,6.69525695,-0.13562633,0.486133 µm.
4.65341731,-0.16329774,-0.20320198,6.89541334,6.90539264,-0.14451460,0.486133 µm.
4.65341731,-0.16329774,-0.20320198,6.89541334,6.90539264,-0.14451460,0.486133 µm.
4.79442995,-0.16311414,-0.20547350,7.10467514,7.11561254,-0.15370985,0.486133 µm.
4.79442995,-0.16311414,-0.20547350,7.10467514,7.11561254,-0.15370985,0.486133 µm.
4.93544260,-0.16289312,-0.20777972,7.31396223,7.32591924,-0.16321514,0.486133 µm.
4.93544260,-0.16289312,-0.20777972,7.31396223,7.32591924,-0.16321514,0.486133 µm.
5.07645524,-0.16263198,-0.21011765,7.52327500,7.53631536,-0.17303366,0.486133 µm.
5.07645524,-0.16263198,-0.21011765,7.52327500,7.53631536,-0.17303366,0.486133 µm.
5.21746789,-0.16232797,-0.21248420,7.73261378,7.74680350,-0.18316869,0.486133 µm.
5.21746789,-0.16232797,-0.21248420,7.73261378,7.74680350,-0.18316869,0.486133 µm.
5.35848054,-0.16197831,-0.21487619,7.94197889,7.95738627,-0.19362360,0.486133 µm.
5.35848054,-0.16197831,-0.21487619,7.94197889,7.95738627,-0.19362360,0.486133 µm.
5.49949318,-0.16158013,-0.21729033,8.15137060,8.16806628,-0.20440185,0.486133 µm.
