Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.17920399,0.17920399,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.17920399,0.17920399,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.25600000,0.17915119,0.17904330,0.22224859,0.22224866,-0.00003057,0.486133 µm.
0.25600000,0.17915119,0.17904330,0.22224859,0.22224866,-0.00003057,0.486133 µm.
0.51200000,0.17898629,0.17856131,0.44450686,0.44450620,0.00014826,0.486133 µm.
0.51200000,0.17898629,0.17856131,0.44450686,0.44450620,0.00014826,0.486133 µm.
0.76800000,0.17870950,0.17775831,0.66678446,0.66678149,0.00044652,0.486133 µm.
0.76800000,0.17870950,0.17775831,0.66678446,0.66678149,0.00044652,0.486133 µm.
1.02400000,0.17832117,0.17663477,0.88909108,0.88908340,0.00086433,0.486133 µm.
1.02400000,0.17832117,0.17663477,0.88909108,0.88908340,0.00086433,0.486133 µm.
1.28000000,0.17782177,0.17519138,1.11143640,1.11142082,0.00140194,0.486133 µm.
1.28000000,0.17782177,0.17519138,1.11143640,1.11142082,0.00140194,0.486133 µm.
1.53600000,0.17721192,0.17342897,1.33383012,1.33380264,0.00205965,0.486133 µm.
1.53600000,0.17721192,0.17342897,1.33383012,1.33380264,0.00205965,0.486133 µm.
1.79200000,0.17649238,0.17134862,1.55628192,1.55623776,0.00283786,0.486133 µm.
1.79200000,0.17649238,0.17134862,1.55628192,1.55623776,0.00283786,0.486133 µm.
2.04800000,0.17566403,0.16895156,1.77880154,1.77873507,0.00373701,0.486133 µm.
2.04800000,0.17566403,0.16895156,1.77880154,1.77873507,0.00373701,0.486133 µm.
2.30400000,0.17472787,0.16623923,2.00139871,2.00130350,0.00475764,0.486133 µm.
2.30400000,0.17472787,0.16623923,2.00139871,2.00130350,0.00475764,0.486133 µm.
2.56000000,0.17368503,0.16321327,2.22408318,2.22395196,0.00590035,0.486133 µm.
2.56000000,0.17368503,0.16321327,2.22408318,2.22395196,0.00590035,0.486133 µm.
2.81600000,0.17253677,0.15987551,2.44686471,2.44668939,0.00716581,0.486133 µm.
2.81600000,0.17253677,0.15987551,2.44686471,2.44668939,0.00716581,0.486133 µm.
3.07200000,0.17128444,0.15622798,2.66975312,2.66952475,0.00855478,0.486133 µm.
3.07200000,0.17128444,0.15622798,2.66975312,2.66952475,0.00855478,0.486133 µm.
3.32800000,0.16992952,0.15227292,2.89275822,2.89246700,0.01006807,0.486133 µm.
3.32800000,0.16992952,0.15227292,2.89275822,2.89246700,0.01006807,0.486133 µm.
3.58400000,0.16847356,0.14801274,3.11588986,3.11552514,0.01170659,0.486133 µm.
3.58400000,0.16847356,0.14801274,3.11588986,3.11552514,0.01170659,0.486133 µm.
3.84000000,0.16691824,0.14345010,3.33915792,3.33870815,0.01347131,0.486133 µm.
3.84000000,0.16691824,0.14345010,3.33915792,3.33870815,0.01347131,0.486133 µm.
4.09600000,0.16526529,0.13858782,3.56257232,3.56202507,0.01536330,0.486133 µm.
4.09600000,0.16526529,0.13858782,3.56257232,3.56202507,0.01536330,0.486133 µm.
4.35200000,0.16351653,0.13342896,3.78614300,3.78548495,0.01738370,0.486133 µm.
4.35200000,0.16351653,0.13342896,3.78614300,3.78548495,0.01738370,0.486133 µm.
4.60800000,0.16167385,0.12797678,4.00987997,4.00909684,0.01953373,0.486133 µm.
4.60800000,0.16167385,0.12797678,4.00987997,4.00909684,0.01953373,0.486133 µm.
4.86400000,0.15973918,0.12223474,4.23379323,4.23286985,0.02181469,0.486133 µm.
4.86400000,0.15973918,0.12223474,4.23379323,4.23286985,0.02181469,0.486133 µm.
5.12000000,0.15771451,0.11620654,4.45789288,4.45681308,0.02422799,0.486133 µm.
5.12000000,0.15771451,0.11620654,4.45789288,4.45681308,0.02422799,0.486133 µm.
5.37600000,0.15560183,0.10989608,4.68218902,4.68093570,0.02677510,0.486133 µm.
5.37600000,0.15560183,0.10989608,4.68218902,4.68093570,0.02677510,0.486133 µm.
5.63200000,0.15340319,0.10330750,4.90669183,4.90524686,0.02945760,0.486133 µm.
5.63200000,0.15340319,0.10330750,4.90669183,4.90524686,0.02945760,0.486133 µm.
5.88800000,0.15112059,0.09644514,5.13141153,5.12975579,0.03227716,0.486133 µm.
5.88800000,0.15112059,0.09644514,5.13141153,5.12975579,0.03227716,0.486133 µm.
6.14400000,0.14875605,0.08931359,5.35635839,5.35447171,0.03523554,0.486133 µm.
6.14400000,0.14875605,0.08931359,5.35635839,5.35447171,0.03523554,0.486133 µm.
6.40000000,0.14631154,0.08191768,5.58154274,5.57940390,0.03833460,0.486133 µm.
6.40000000,0.14631154,0.08191768,5.58154274,5.57940390,0.03833460,0.486133 µm.
6.65600000,0.14378899,0.07426245,5.80697498,5.80456166,0.04157631,0.486133 µm.
6.65600000,0.14378899,0.07426245,5.80697498,5.80456166,0.04157631,0.486133 µm.
6.91200000,0.14119025,0.06635321,6.03266557,6.02995434,0.04496274,0.486133 µm.
6.91200000,0.14119025,0.06635321,6.03266557,6.02995434,0.04496274,0.486133 µm.
7.16800000,0.13851706,0.05819549,6.25862503,6.25559131,0.04849607,0.486133 µm.
7.16800000,0.13851706,0.05819549,6.25862503,6.25559131,0.04849607,0.486133 µm.
7.42400000,0.13577108,0.04979510,6.48486396,6.48148201,0.05217859,0.486133 µm.
7.42400000,0.13577108,0.04979510,6.48486396,6.48148201,0.05217859,0.486133 µm.
7.68000000,0.13295379,0.04115809,6.71139302,6.70763589,0.05601270,0.486133 µm.
7.68000000,0.13295379,0.04115809,6.71139302,6.70763589,0.05601270,0.486133 µm.
7.93600000,0.13006651,0.03229078,6.93822296,6.93406246,0.06000095,0.486133 µm.
7.93600000,0.13006651,0.03229078,6.93822296,6.93406246,0.06000095,0.486133 µm.
8.19200000,0.12711035,0.02319975,7.16536461,7.16077126,0.06414597,0.486133 µm.
8.19200000,0.12711035,0.02319975,7.16536461,7.16077126,0.06414597,0.486133 µm.
8.44800000,0.12408621,0.01389185,7.39282888,7.38777191,0.06845056,0.486133 µm.
8.44800000,0.12408621,0.01389185,7.39282888,7.38777191,0.06845056,0.486133 µm.
8.70400000,0.12099470,0.00437424,7.62062676,7.61507403,0.07291763,0.486133 µm.
8.70400000,0.12099470,0.00437424,7.62062676,7.61507403,0.07291763,0.486133 µm.
8.96000000,0.11783614,-0.00534567,7.84876935,7.84268733,0.07755023,0.486133 µm.
8.96000000,0.11783614,-0.00534567,7.84876935,7.84268733,0.07755023,0.486133 µm.
9.21600000,0.11461048,-0.01526015,8.07726783,8.07062155,0.08235159,0.486133 µm.
9.21600000,0.11461048,-0.01526015,8.07726783,8.07062155,0.08235159,0.486133 µm.
9.47200000,0.11131731,-0.02536117,8.30613350,8.29888649,0.08732504,0.486133 µm.
9.47200000,0.11131731,-0.02536117,8.30613350,8.29888649,0.08732504,0.486133 µm.
9.72800000,0.10795578,-0.03564039,8.53537774,8.52749201,0.09247411,0.486133 µm.
9.72800000,0.10795578,-0.03564039,8.53537774,8.52749201,0.09247411,0.486133 µm.
9.98400000,0.10452455,-0.04608917,8.76501204,8.75644802,0.09780247,0.486133 µm.
9.98400000,0.10452455,-0.04608917,8.76501204,8.75644802,0.09780247,0.486133 µm.
10.24000000,0.10102173,-0.05669851,8.99504803,8.98576448,0.10331399,0.486133 µm.
10.24000000,0.10102173,-0.05669851,8.99504803,8.98576448,0.10331399,0.486133 µm.
10.49600000,0.09744486,-0.06745910,9.22549744,9.21545143,0.10901269,0.486133 µm.
10.49600000,0.09744486,-0.06745910,9.22549744,9.21545143,0.10901269,0.486133 µm.
10.75200000,0.09379082,-0.07836126,9.45637213,9.44551896,0.11490280,0.486133 µm.
10.75200000,0.09379082,-0.07836126,9.45637213,9.44551896,0.11490280,0.486133 µm.
11.00800000,0.09005574,-0.08939497,9.68768407,9.67597722,0.12098875,0.486133 µm.
11.00800000,0.09005574,-0.08939497,9.68768407,9.67597722,0.12098875,0.486133 µm.
11.26400000,0.08623498,-0.10054983,9.91944538,9.90683644,0.12727516,0.486133 µm.
11.26400000,0.08623498,-0.10054983,9.91944538,9.90683644,0.12727516,0.486133 µm.
11.52000000,0.08232301,-0.11181507,10.15166833,10.13810690,0.13376688,0.486133 µm.
11.52000000,0.08232301,-0.11181507,10.15166833,10.13810690,0.13376688,0.486133 µm.
11.77600000,0.07831335,-0.12317952,10.38436532,10.36979897,0.14046901,0.486133 µm.
11.77600000,0.07831335,-0.12317952,10.38436532,10.36979897,0.14046901,0.486133 µm.
12.03200000,0.07419848,-0.13463160,10.61754891,10.60192306,0.14738685,0.486133 µm.
12.03200000,0.07419848,-0.13463160,10.61754891,10.60192306,0.14738685,0.486133 µm.
12.28800000,0.06996971,-0.14615933,10.85123180,10.83448970,0.15452600,0.486133 µm.
12.28800000,0.06996971,-0.14615933,10.85123180,10.83448970,0.15452600,0.486133 µm.
12.54400000,0.06561711,-0.15775026,11.08542690,11.06750945,0.16189228,0.486133 µm.
12.54400000,0.06561711,-0.15775026,11.08542690,11.06750945,0.16189228,0.486133 µm.
12.80000000,0.06112940,-0.16939154,11.32014724,11.30099298,0.16949183,0.486133 µm.
12.80000000,0.06112940,-0.16939154,11.32014724,11.30099298,0.16949183,0.486133 µm.
13.05600000,0.05649378,-0.18106983,11.55540607,11.53495101,0.17733108,0.486133 µm.
13.05600000,0.05649378,-0.18106983,11.55540607,11.53495101,0.17733108,0.486133 µm.
13.31200000,0.05169586,-0.19277129,11.79121681,11.76939438,0.18541677,0.486133 µm.
13.31200000,0.05169586,-0.19277129,11.79121681,11.76939438,0.18541677,0.486133 µm.
13.56800000,0.04671947,-0.20448162,12.02759309,12.00433397,0.19375598,0.486133 µm.
13.56800000,0.04671947,-0.20448162,12.02759309,12.00433397,0.19375598,0.486133 µm.
13.82400000,0.04154651,-0.21618599,12.26454873,12.23978078,0.20235614,0.486133 µm.
13.82400000,0.04154651,-0.21618599,12.26454873,12.23978078,0.20235614,0.486133 µm.
14.08000000,0.03615683,-0.22786900,12.50209779,12.47574589,0.21122505,0.486133 µm.
14.08000000,0.03615683,-0.22786900,12.50209779,12.47574589,0.21122505,0.486133 µm.
14.33600000,0.03052797,-0.23951475,12.74025453,12.71224045,0.22037091,0.486133 µm.
14.33600000,0.03052797,-0.23951475,12.74025453,12.71224045,0.22037091,0.486133 µm.
14.59200000,0.02463503,-0.25110670,12.97903347,12.94927573,0.22980235,0.486133 µm.
14.59200000,0.02463503,-0.25110670,12.97903347,12.94927573,0.22980235,0.486133 µm.
14.84800000,0.01845042,-0.26262776,13.21844937,13.18686308,0.23952843,0.486133 µm.
14.84800000,0.01845042,-0.26262776,13.21844937,13.18686308,0.23952843,0.486133 µm.
15.10400000,0.01194366,-0.27406017,13.45851725,13.42501396,0.24955872,0.486133 µm.
15.10400000,0.01194366,-0.27406017,13.45851725,13.42501396,0.24955872,0.486133 µm.
15.36000000,0.00508111,-0.28538553,13.69925241,13.66373990,0.25990327,0.486133 µm.
15.36000000,0.00508111,-0.28538553,13.69925241,13.66373990,0.25990327,0.486133 µm.
15.61600000,-0.00217432,-0.29658475,13.94067043,13.90305257,0.27057267,0.486133 µm.
15.61600000,-0.00217432,-0.29658475,13.94067043,13.90305257,0.27057267,0.486133 µm.
15.87200000,-0.00986342,-0.30763806,14.18278721,14.14296372,0.28157811,0.486133 µm.
15.87200000,-0.00986342,-0.30763806,14.18278721,14.14296372,0.28157811,0.486133 µm.
16.12800000,-0.01803102,-0.31852489,14.42561896,14.38348522,0.29293137,0.486133 µm.
16.12800000,-0.01803102,-0.31852489,14.42561896,14.38348522,0.29293137,0.486133 µm.
16.38400000,-0.02672635,-0.32922393,14.66918222,14.62462903,0.30464493,0.486133 µm.
16.38400000,-0.02672635,-0.32922393,14.66918222,14.62462903,0.30464493,0.486133 µm.
16.64000000,-0.03600338,-0.33971305,14.91349390,14.86640724,0.31673194,0.486133 µm.
16.64000000,-0.03600338,-0.33971305,14.91349390,14.86640724,0.31673194,0.486133 µm.
16.89600000,-0.04592128,-0.34996926,15.15857128,15.10883205,0.32920632,0.486133 µm.
16.89600000,-0.04592128,-0.34996926,15.15857128,15.10883205,0.32920632,0.486133 µm.
17.15200000,-0.05654482,-0.35996868,15.40443204,15.35191577,0.34208282,0.486133 µm.
17.15200000,-0.05654482,-0.35996868,15.40443204,15.35191577,0.34208282,0.486133 µm.
17.40800000,-0.06794487,-0.36968650,15.65109428,15.59567084,0.35537705,0.486133 µm.
17.40800000,-0.06794487,-0.36968650,15.65109428,15.59567084,0.35537705,0.486133 µm.
17.66400000,-0.08019894,-0.37909691,15.89857655,15.84010982,0.36910558,0.486133 µm.
17.66400000,-0.08019894,-0.37909691,15.89857655,15.84010982,0.36910558,0.486133 µm.
17.92000000,-0.09339174,-0.38817310,16.14689788,16.08524540,0.38328596,0.486133 µm.
17.92000000,-0.09339174,-0.38817310,16.14689788,16.08524540,0.38328596,0.486133 µm.
18.17600000,-0.10761584,-0.39688714,16.39607780,16.33109037,0.39793687,0.486133 µm.
18.17600000,-0.10761584,-0.39688714,16.39607780,16.33109037,0.39793687,0.486133 µm.
18.43200000,-0.12297231,-0.40520999,16.64613638,16.57765770,0.41307817,0.486133 µm.
18.43200000,-0.12297231,-0.40520999,16.64613638,16.57765770,0.41307817,0.486133 µm.
18.68800000,-0.13957150,-0.41311139,16.89709426,16.82496044,0.42873099,0.486133 µm.
18.68800000,-0.13957150,-0.41311139,16.89709426,16.82496044,0.42873099,0.486133 µm.
18.94400000,-0.15753388,-0.42055982,17.14897270,17.07301182,0.44491785,0.486133 µm.
18.94400000,-0.15753388,-0.42055982,17.14897270,17.07301182,0.44491785,0.486133 µm.
19.20000000,-0.17699091,-0.42752243,17.40179361,17.32182520,0.46166277,0.486133 µm.
19.20000000,-0.17699091,-0.42752243,17.40179361,17.32182520,0.46166277,0.486133 µm.
19.45600000,-0.19808602,-0.43396494,17.65557962,17.57141406,0.47899144,0.486133 µm.
19.45600000,-0.19808602,-0.43396494,17.65557962,17.57141406,0.47899144,0.486133 µm.
19.71200000,-0.22097576,-0.43985160,17.91035411,17.82179205,0.49693128,0.486133 µm.
19.71200000,-0.22097576,-0.43985160,17.91035411,17.82179205,0.49693128,0.486133 µm.
19.96800000,-0.24583089,-0.44514508,18.16614125,18.07297296,0.51551169,0.486133 µm.
19.96800000,-0.24583089,-0.44514508,18.16614125,18.07297296,0.51551169,0.486133 µm.
20.22400000,-0.27283781,-0.44980636,18.42296613,18.32497075,0.53476419,0.486133 µm.
20.22400000,-0.27283781,-0.44980636,18.42296613,18.32497075,0.53476419,0.486133 µm.
20.48000000,-0.30219991,-0.45379467,18.68085476,18.57779951,0.55472260,0.486133 µm.
20.48000000,-0.30219991,-0.45379467,18.68085476,18.57779951,0.55472260,0.486133 µm.
20.73600000,-0.33413920,-0.45706734,18.93983419,18.83147350,0.57542330,0.486133 µm.
20.73600000,-0.33413920,-0.45706734,18.93983419,18.83147350,0.57542330,0.486133 µm.
20.99200000,-0.36889809,-0.45957969,19.19993258,19.08600716,0.59690547,0.486133 µm.
20.99200000,-0.36889809,-0.45957969,19.19993258,19.08600716,0.59690547,0.486133 µm.
21.24800000,-0.40674134,-0.46128493,19.46117930,19.34141506,0.61921134,0.486133 µm.
21.24800000,-0.40674134,-0.46128493,19.46117930,19.34141506,0.61921134,0.486133 µm.
21.50400000,-0.44795818,-0.46213399,19.72360505,19.59771198,0.64238656,0.486133 µm.
21.50400000,-0.44795818,-0.46213399,19.72360505,19.59771198,0.64238656,0.486133 µm.
21.76000000,-0.49286478,-0.46207535,19.98724198,19.85491286,0.66648051,0.486133 µm.
21.76000000,-0.49286478,-0.46207535,19.98724198,19.85491286,0.66648051,0.486133 µm.
22.01600000,-0.54180690,-0.46105493,20.25212381,20.11303280,0.69154671,0.486133 µm.
22.01600000,-0.54180690,-0.46105493,20.25212381,20.11303280,0.69154671,0.486133 µm.
22.27200000,-0.59516289,-0.45901584,20.51828602,20.37208710,0.71764331,0.486133 µm.
22.27200000,-0.59516289,-0.45901584,20.51828602,20.37208710,0.71764331,0.486133 µm.
22.52800000,-0.65334702,-0.45589824,20.78576599,20.63209125,0.74483356,0.486133 µm.
22.52800000,-0.65334702,-0.45589824,20.78576599,20.63209125,0.74483356,0.486133 µm.
22.78400000,-0.71681329,-0.45163905,21.05460323,20.89306092,0.77318644,0.486133 µm.
22.78400000,-0.71681329,-0.45163905,21.05460323,20.89306092,0.77318644,0.486133 µm.
23.04000000,-0.78605958,-0.44617177,21.32483961,21.15501197,0.80277733,0.486133 µm.
23.04000000,-0.78605958,-0.44617177,21.32483961,21.15501197,0.80277733,0.486133 µm.
23.29600000,-0.86163252,-0.43942617,21.59651960,21.41796047,0.83368878,0.486133 µm.
23.29600000,-0.86163252,-0.43942617,21.59651960,21.41796047,0.83368878,0.486133 µm.
23.55200000,-0.94413285,-0.43132800,21.86969061,21.68192268,0.86601142,0.486133 µm.
23.55200000,-0.94413285,-0.43132800,21.86969061,21.68192268,0.86601142,0.486133 µm.
23.80800000,-1.03422159,-0.42179867,22.14440331,21.94691509,0.89984500,0.486133 µm.
23.80800000,-1.03422159,-0.42179867,22.14440331,21.94691509,0.89984500,0.486133 µm.
24.06400000,-1.13262712,-0.41075485,22.42071205,22.21295437,0.93529960,0.486133 µm.
24.06400000,-1.13262712,-0.41075485,22.42071205,22.21295437,0.93529960,0.486133 µm.
