Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.27696578,-0.27696578,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.27696578,-0.27696578,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.03884264,-0.27694897,-0.27696143,0.20853539,0.20853471,0.00032754,0.486133 µm.
0.03884264,-0.27694897,-0.27696143,0.20853539,0.20853471,0.00032754,0.486133 µm.
0.07768528,-0.27688806,-0.27694839,0.41707172,0.41706961,0.00050562,0.486133 µm.
0.07768528,-0.27688806,-0.27694839,0.41707172,0.41706961,0.00050562,0.486133 µm.
0.11652792,-0.27678302,-0.27692662,0.62560992,0.62560490,0.00080242,0.486133 µm.
0.11652792,-0.27678302,-0.27692662,0.62560992,0.62560490,0.00080242,0.486133 µm.
0.15537056,-0.27663384,-0.27689612,0.83415092,0.83414076,0.00121793,0.486133 µm.
0.15537056,-0.27663384,-0.27689612,0.83415092,0.83414076,0.00121793,0.486133 µm.
0.19421320,-0.27644048,-0.27685685,1.04269566,1.04267739,0.00175214,0.486133 µm.
0.19421320,-0.27644048,-0.27685685,1.04269566,1.04267739,0.00175214,0.486133 µm.
0.23305584,-0.27620288,-0.27680876,1.25124507,1.25121498,0.00240503,0.486133 µm.
0.23305584,-0.27620288,-0.27680876,1.25124507,1.25121498,0.00240503,0.486133 µm.
0.27189848,-0.27592100,-0.27675180,1.45980009,1.45975372,0.00317658,0.486133 µm.
0.27189848,-0.27592100,-0.27675180,1.45980009,1.45975372,0.00317658,0.486133 µm.
0.31074112,-0.27559477,-0.27668591,1.66836164,1.66829379,0.00406682,0.486133 µm.
0.31074112,-0.27559477,-0.27668591,1.66836164,1.66829379,0.00406682,0.486133 µm.
0.34958376,-0.27522411,-0.27661102,1.87693067,1.87683541,0.00507563,0.486133 µm.
0.34958376,-0.27522411,-0.27661102,1.87693067,1.87683541,0.00507563,0.486133 µm.
0.38842640,-0.27480893,-0.27652703,2.08550810,2.08537874,0.00620304,0.486133 µm.
0.38842640,-0.27480893,-0.27652703,2.08550810,2.08537874,0.00620304,0.486133 µm.
0.42726904,-0.27434914,-0.27643387,2.29409487,2.29392400,0.00744900,0.486133 µm.
0.42726904,-0.27434914,-0.27643387,2.29409487,2.29392400,0.00744900,0.486133 µm.
0.46611168,-0.27384464,-0.27633142,2.50269192,2.50247136,0.00881349,0.486133 µm.
0.46611168,-0.27384464,-0.27633142,2.50269192,2.50247136,0.00881349,0.486133 µm.
0.50495432,-0.27329530,-0.27621958,2.71130016,2.71102103,0.01029647,0.486133 µm.
0.50495432,-0.27329530,-0.27621958,2.71130016,2.71102103,0.01029647,0.486133 µm.
0.54379696,-0.27270100,-0.27609823,2.91992055,2.91957318,0.01189789,0.486133 µm.
0.54379696,-0.27270100,-0.27609823,2.91992055,2.91957318,0.01189789,0.486133 µm.
0.58263960,-0.27206160,-0.27596723,3.12855400,3.12812802,0.01361772,0.486133 µm.
0.58263960,-0.27206160,-0.27596723,3.12855400,3.12812802,0.01361772,0.486133 µm.
0.62148224,-0.27137697,-0.27582644,3.33720145,3.33668574,0.01545590,0.486133 µm.
0.62148224,-0.27137697,-0.27582644,3.33720145,3.33668574,0.01545590,0.486133 µm.
0.66032488,-0.27064695,-0.27567571,3.54586383,3.54524652,0.01741239,0.486133 µm.
0.66032488,-0.27064695,-0.27567571,3.54586383,3.54524652,0.01741239,0.486133 µm.
0.69916752,-0.26987138,-0.27551489,3.75454207,3.75381056,0.01948713,0.486133 µm.
0.69916752,-0.26987138,-0.27551489,3.75454207,3.75381056,0.01948713,0.486133 µm.
0.73801016,-0.26905009,-0.27534380,3.96323710,3.96237805,0.02168007,0.486133 µm.
0.73801016,-0.26905009,-0.27534380,3.96323710,3.96237805,0.02168007,0.486133 µm.
0.77685280,-0.26818290,-0.27516227,4.17194985,4.17094919,0.02399114,0.486133 µm.
0.77685280,-0.26818290,-0.27516227,4.17194985,4.17094919,0.02399114,0.486133 µm.
0.81569544,-0.26726963,-0.27497010,4.38068124,4.37952416,0.02642029,0.486133 µm.
0.81569544,-0.26726963,-0.27497010,4.38068124,4.37952416,0.02642029,0.486133 µm.
0.85453808,-0.26631008,-0.27476710,4.58943221,4.58810315,0.02896745,0.486133 µm.
0.85453808,-0.26631008,-0.27476710,4.58943221,4.58810315,0.02896745,0.486133 µm.
0.89338072,-0.26530406,-0.27455305,4.79820368,4.79668637,0.03163254,0.486133 µm.
0.89338072,-0.26530406,-0.27455305,4.79820368,4.79668637,0.03163254,0.486133 µm.
0.93222336,-0.26425135,-0.27432775,5.00699658,5.00527399,0.03441550,0.486133 µm.
0.93222336,-0.26425135,-0.27432775,5.00699658,5.00527399,0.03441550,0.486133 µm.
0.97106600,-0.26315175,-0.27409096,5.21581184,5.21386622,0.03731626,0.486133 µm.
0.97106600,-0.26315175,-0.27409096,5.21581184,5.21386622,0.03731626,0.486133 µm.
1.00990864,-0.26200503,-0.27384244,5.42465038,5.42246324,0.04033473,0.486133 µm.
1.00990864,-0.26200503,-0.27384244,5.42465038,5.42246324,0.04033473,0.486133 µm.
1.04875128,-0.26081097,-0.27358195,5.63351312,5.63106525,0.04347083,0.486133 µm.
1.04875128,-0.26081097,-0.27358195,5.63351312,5.63106525,0.04347083,0.486133 µm.
1.08759392,-0.25956933,-0.27330924,5.84240099,5.83967243,0.04672448,0.486133 µm.
1.08759392,-0.25956933,-0.27330924,5.84240099,5.83967243,0.04672448,0.486133 µm.
1.12643656,-0.25827989,-0.27302403,6.05131491,6.04828499,0.05009560,0.486133 µm.
1.12643656,-0.25827989,-0.27302403,6.05131491,6.04828499,0.05009560,0.486133 µm.
1.16527920,-0.25694240,-0.27272605,6.26025581,6.25690310,0.05358409,0.486133 µm.
1.16527920,-0.25694240,-0.27272605,6.26025581,6.25690310,0.05358409,0.486133 µm.
1.20412184,-0.25555661,-0.27241502,6.46922460,6.46552697,0.05718987,0.486133 µm.
1.20412184,-0.25555661,-0.27241502,6.46922460,6.46552697,0.05718987,0.486133 µm.
1.24296448,-0.25412227,-0.27209064,6.67822220,6.67415678,0.06091283,0.486133 µm.
1.24296448,-0.25412227,-0.27209064,6.67822220,6.67415678,0.06091283,0.486133 µm.
1.28180712,-0.25263915,-0.27175260,6.88724954,6.88279274,0.06475289,0.486133 µm.
1.28180712,-0.25263915,-0.27175260,6.88724954,6.88279274,0.06475289,0.486133 µm.
1.32064976,-0.25110697,-0.27140060,7.09630754,7.09143502,0.06870993,0.486133 µm.
1.32064976,-0.25110697,-0.27140060,7.09630754,7.09143502,0.06870993,0.486133 µm.
1.35949240,-0.24952549,-0.27103431,7.30539711,7.30008382,0.07278386,0.486133 µm.
1.35949240,-0.24952549,-0.27103431,7.30539711,7.30008382,0.07278386,0.486133 µm.
1.39833504,-0.24789444,-0.27065340,7.51451916,7.50873934,0.07697457,0.486133 µm.
1.39833504,-0.24789444,-0.27065340,7.51451916,7.50873934,0.07697457,0.486133 µm.
1.43717768,-0.24621358,-0.27025752,7.72367462,7.71740176,0.08128196,0.486133 µm.
1.43717768,-0.24621358,-0.27025752,7.72367462,7.71740176,0.08128196,0.486133 µm.
1.47602032,-0.24448263,-0.26984632,7.93286440,7.92607129,0.08570591,0.486133 µm.
1.47602032,-0.24448263,-0.26984632,7.93286440,7.92607129,0.08570591,0.486133 µm.
1.51486296,-0.24270135,-0.26941945,8.14208941,8.13474810,0.09024632,0.486133 µm.
1.51486296,-0.24270135,-0.26941945,8.14208941,8.13474810,0.09024632,0.486133 µm.
1.55370560,-0.24086948,-0.26897653,8.35135057,8.34343239,0.09490305,0.486133 µm.
1.55370560,-0.24086948,-0.26897653,8.35135057,8.34343239,0.09490305,0.486133 µm.
1.59254824,-0.23898675,-0.26851719,8.56064878,8.55212436,0.09967601,0.486133 µm.
1.59254824,-0.23898675,-0.26851719,8.56064878,8.55212436,0.09967601,0.486133 µm.
1.63139088,-0.23705292,-0.26804102,8.76998496,8.76082420,0.10456507,0.486133 µm.
1.63139088,-0.23705292,-0.26804102,8.76998496,8.76082420,0.10456507,0.486133 µm.
1.67023352,-0.23506775,-0.26754765,8.97936002,8.96953210,0.10957011,0.486133 µm.
1.67023352,-0.23506775,-0.26754765,8.97936002,8.96953210,0.10957011,0.486133 µm.
1.70907616,-0.23303098,-0.26703665,9.18877487,9.17824824,0.11469099,0.486133 µm.
1.70907616,-0.23303098,-0.26703665,9.18877487,9.17824824,0.11469099,0.486133 µm.
1.74791880,-0.23094237,-0.26650761,9.39823041,9.38697283,0.11992761,0.486133 µm.
1.74791880,-0.23094237,-0.26650761,9.39823041,9.38697283,0.11992761,0.486133 µm.
1.78676144,-0.22880170,-0.26596011,9.60772755,9.59570606,0.12527983,0.486133 µm.
1.78676144,-0.22880170,-0.26596011,9.60772755,9.59570606,0.12527983,0.486133 µm.
1.82560408,-0.22660873,-0.26539371,9.81726719,9.80444812,0.13074752,0.486133 µm.
1.82560408,-0.22660873,-0.26539371,9.81726719,9.80444812,0.13074752,0.486133 µm.
1.86444672,-0.22436325,-0.26480796,10.02685025,10.01319920,0.13633055,0.486133 µm.
1.86444672,-0.22436325,-0.26480796,10.02685025,10.01319920,0.13633055,0.486133 µm.
1.90328936,-0.22206504,-0.26420242,10.23647761,10.22195949,0.14202878,0.486133 µm.
1.90328936,-0.22206504,-0.26420242,10.23647761,10.22195949,0.14202878,0.486133 µm.
1.94213200,-0.21971392,-0.26357662,10.44615020,10.43072919,0.14784209,0.486133 µm.
1.94213200,-0.21971392,-0.26357662,10.44615020,10.43072919,0.14784209,0.486133 µm.
1.98097464,-0.21730968,-0.26293009,10.65586889,10.63950848,0.15377034,0.486133 µm.
1.98097464,-0.21730968,-0.26293009,10.65586889,10.63950848,0.15377034,0.486133 µm.
2.01981728,-0.21485215,-0.26226234,10.86563460,10.84829757,0.15981338,0.486133 µm.
2.01981728,-0.21485215,-0.26226234,10.86563460,10.84829757,0.15981338,0.486133 µm.
2.05865992,-0.21234117,-0.26157290,11.07544823,11.05709664,0.16597108,0.486133 µm.
2.05865992,-0.21234117,-0.26157290,11.07544823,11.05709664,0.16597108,0.486133 µm.
2.09750256,-0.20977658,-0.26086125,11.28531066,11.26590589,0.17224331,0.486133 µm.
2.09750256,-0.20977658,-0.26086125,11.28531066,11.26590589,0.17224331,0.486133 µm.
2.13634520,-0.20715826,-0.26012690,11.49522280,11.47472551,0.17862991,0.486133 µm.
2.13634520,-0.20715826,-0.26012690,11.49522280,11.47472551,0.17862991,0.486133 µm.
2.17518784,-0.20448609,-0.25936934,11.70518555,11.68355569,0.18513075,0.486133 µm.
2.17518784,-0.20448609,-0.25936934,11.70518555,11.68355569,0.18513075,0.486133 µm.
2.21403048,-0.20175997,-0.25858802,11.91519978,11.89239663,0.19174569,0.486133 µm.
2.21403048,-0.20175997,-0.25858802,11.91519978,11.89239663,0.19174569,0.486133 µm.
2.25287312,-0.19897982,-0.25778243,12.12526641,12.10124851,0.19847458,0.486133 µm.
2.25287312,-0.19897982,-0.25778243,12.12526641,12.10124851,0.19847458,0.486133 µm.
2.29171576,-0.19614558,-0.25695203,12.33538632,12.31011153,0.20531727,0.486133 µm.
