Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.05507469,0.05507469,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.05507469,0.05507469,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.37475507,0.05502982,0.05500321,0.18285019,0.18285091,-0.00039463,0.486133 µm.
0.37475507,0.05502982,0.05500321,0.18285019,0.18285091,-0.00039463,0.486133 µm.
0.74951014,0.05489246,0.05478881,0.36571110,0.36571747,-0.00174243,0.486133 µm.
0.74951014,0.05489246,0.05478881,0.36571110,0.36571747,-0.00174243,0.486133 µm.
1.12426520,0.05466271,0.05443162,0.54859345,0.54861533,-0.00398821,0.486133 µm.
1.12426520,0.05466271,0.05443162,0.54859345,0.54861533,-0.00398821,0.486133 µm.
1.49902027,0.05434079,0.05393187,0.73150797,0.73156014,-0.00713126,0.486133 µm.
1.49902027,0.05434079,0.05393187,0.73150797,0.73156014,-0.00713126,0.486133 µm.
1.87377534,0.05392696,0.05328986,0.91446544,0.91456760,-0.01117055,0.486133 µm.
1.87377534,0.05392696,0.05328986,0.91446544,0.91456760,-0.01117055,0.486133 µm.
2.24853041,0.05342159,0.05250600,1.09747662,1.09765339,-0.01610473,0.486133 µm.
2.24853041,0.05342159,0.05250600,1.09747662,1.09765339,-0.01610473,0.486133 µm.
2.62328547,0.05282512,0.05158078,1.28055233,1.28083325,-0.02193218,0.486133 µm.
2.62328547,0.05282512,0.05158078,1.28055233,1.28083325,-0.02193218,0.486133 µm.
2.99804054,0.05213806,0.05051477,1.46370344,1.46412293,-0.02865093,0.486133 µm.
2.99804054,0.05213806,0.05051477,1.46370344,1.46412293,-0.02865093,0.486133 µm.
3.37279561,0.05136102,0.04930866,1.64694085,1.64753823,-0.03625875,0.486133 µm.
3.37279561,0.05136102,0.04930866,1.64694085,1.64753823,-0.03625875,0.486133 µm.
3.74755068,0.05049467,0.04796320,1.83027552,1.83109499,-0.04475307,0.486133 µm.
3.74755068,0.05049467,0.04796320,1.83027552,1.83109499,-0.04475307,0.486133 µm.
4.12230575,0.04953978,0.04647925,2.01371846,2.01480910,-0.05413100,0.486133 µm.
4.12230575,0.04953978,0.04647925,2.01371846,2.01480910,-0.05413100,0.486133 µm.
4.49706081,0.04849719,0.04485778,2.19728077,2.19869650,-0.06438936,0.486133 µm.
4.49706081,0.04849719,0.04485778,2.19728077,2.19869650,-0.06438936,0.486133 µm.
4.87181588,0.04736781,0.04309984,2.38097361,2.38277319,-0.07552460,0.486133 µm.
4.87181588,0.04736781,0.04309984,2.38097361,2.38277319,-0.07552460,0.486133 µm.
5.24657095,0.04615265,0.04120657,2.56480823,2.56705525,-0.08753288,0.486133 µm.
5.24657095,0.04615265,0.04120657,2.56480823,2.56705525,-0.08753288,0.486133 µm.
5.62132602,0.04485278,0.03917923,2.74879596,2.75155880,-0.10041000,0.486133 µm.
5.62132602,0.04485278,0.03917923,2.74879596,2.75155880,-0.10041000,0.486133 µm.
5.99608108,0.04346938,0.03701918,2.93294825,2.93630007,-0.11415141,0.486133 µm.
5.99608108,0.04346938,0.03701918,2.93294825,2.93630007,-0.11415141,0.486133 µm.
6.37083615,0.04200367,0.03472787,3.11727662,3.12129536,-0.12875222,0.486133 µm.
6.37083615,0.04200367,0.03472787,3.11727662,3.12129536,-0.12875222,0.486133 µm.
6.74559122,0.04045699,0.03230687,3.30179275,3.30656104,-0.14420717,0.486133 µm.
6.74559122,0.04045699,0.03230687,3.30179275,3.30656104,-0.14420717,0.486133 µm.
7.12034629,0.03883073,0.02975786,3.48650840,3.49211361,-0.16051064,0.486133 µm.
7.12034629,0.03883073,0.02975786,3.48650840,3.49211361,-0.16051064,0.486133 µm.
7.49510136,0.03712638,0.02708263,3.67143549,3.67796964,-0.17765661,0.486133 µm.
7.49510136,0.03712638,0.02708263,3.67143549,3.67796964,-0.17765661,0.486133 µm.
7.86985642,0.03534549,0.02428309,3.85658606,3.86414582,-0.19563870,0.486133 µm.
7.86985642,0.03534549,0.02428309,3.85658606,3.86414582,-0.19563870,0.486133 µm.
8.24461149,0.03348971,0.02136126,4.04197231,4.05065895,-0.21445009,0.486133 µm.
8.24461149,0.03348971,0.02136126,4.04197231,4.05065895,-0.21445009,0.486133 µm.
8.61936656,0.03156075,0.01831928,4.22760660,4.23752595,-0.23408357,0.486133 µm.
8.61936656,0.03156075,0.01831928,4.22760660,4.23752595,-0.23408357,0.486133 µm.
8.99412163,0.02956043,0.01515945,4.41350144,4.42476386,-0.25453151,0.486133 µm.
8.99412163,0.02956043,0.01515945,4.41350144,4.42476386,-0.25453151,0.486133 µm.
9.36887669,0.02749061,0.01188415,4.59966954,4.61238986,-0.27578581,0.486133 µm.
9.36887669,0.02749061,0.01188415,4.59966954,4.61238986,-0.27578581,0.486133 µm.
9.74363176,0.02535325,0.00849594,4.78612378,4.80042126,-0.29783794,0.486133 µm.
9.74363176,0.02535325,0.00849594,4.78612378,4.80042126,-0.29783794,0.486133 µm.
10.11838683,0.02315040,0.00499749,4.97287724,4.98887551,-0.32067890,0.486133 µm.
10.11838683,0.02315040,0.00499749,4.97287724,4.98887551,-0.32067890,0.486133 µm.
10.49314190,0.02088416,0.00139163,5.15994321,5.17777023,-0.34429918,0.486133 µm.
10.49314190,0.02088416,0.00139163,5.15994321,5.17777023,-0.34429918,0.486133 µm.
10.86789697,0.01855673,-0.00231867,5.34733519,5.36712318,-0.36868880,0.486133 µm.
10.86789697,0.01855673,-0.00231867,5.34733519,5.36712318,-0.36868880,0.486133 µm.
11.24265203,0.01617037,-0.00613027,5.53506694,5.55695229,-0.39383722,0.486133 µm.
11.24265203,0.01617037,-0.00613027,5.53506694,5.55695229,-0.39383722,0.486133 µm.
11.61740710,0.01372744,-0.01003988,5.72315242,5.74727566,-0.41973339,0.486133 µm.
11.61740710,0.01372744,-0.01003988,5.72315242,5.74727566,-0.41973339,0.486133 µm.
11.99216217,0.01123035,-0.01404404,5.91160589,5.93811158,-0.44636568,0.486133 µm.
11.99216217,0.01123035,-0.01404404,5.91160589,5.93811158,-0.44636568,0.486133 µm.
12.36691724,0.00868160,-0.01813911,6.10044184,6.12947852,-0.47372186,0.486133 µm.
12.36691724,0.00868160,-0.01813911,6.10044184,6.12947852,-0.47372186,0.486133 µm.
12.74167230,0.00608377,-0.02232128,6.28967506,6.32139513,-0.50178913,0.486133 µm.
12.74167230,0.00608377,-0.02232128,6.28967506,6.32139513,-0.50178913,0.486133 µm.
13.11642737,0.00343950,-0.02658652,6.47932064,6.51388029,-0.53055402,0.486133 µm.
13.11642737,0.00343950,-0.02658652,6.47932064,6.51388029,-0.53055402,0.486133 µm.
13.49118244,0.00075149,-0.03093064,6.66939397,6.70695307,-0.56000241,0.486133 µm.
13.49118244,0.00075149,-0.03093064,6.66939397,6.70695307,-0.56000241,0.486133 µm.
13.86593751,-0.00197744,-0.03534920,6.85991077,6.90063275,-0.59011950,0.486133 µm.
13.86593751,-0.00197744,-0.03534920,6.85991077,6.90063275,-0.59011950,0.486133 µm.
14.24069258,-0.00474447,-0.03983759,7.05088711,7.09493886,-0.62088976,0.486133 µm.
14.24069258,-0.00474447,-0.03983759,7.05088711,7.09493886,-0.62088976,0.486133 µm.
14.61544764,-0.00754664,-0.04439093,7.24233941,7.28989115,-0.65229692,0.486133 µm.
14.61544764,-0.00754664,-0.04439093,7.24233941,7.28989115,-0.65229692,0.486133 µm.
14.99020271,-0.01038099,-0.04900412,7.43428447,7.48550961,-0.68432392,0.486133 µm.
14.99020271,-0.01038099,-0.04900412,7.43428447,7.48550961,-0.68432392,0.486133 µm.
15.36495778,-0.01324445,-0.05367181,7.62673949,7.68181448,-0.71695289,0.486133 µm.
15.36495778,-0.01324445,-0.05367181,7.62673949,7.68181448,-0.71695289,0.486133 µm.
15.73971285,-0.01613391,-0.05838838,7.81972207,7.87882628,-0.75016507,0.486133 µm.
15.73971285,-0.01613391,-0.05838838,7.81972207,7.87882628,-0.75016507,0.486133 µm.
16.11446791,-0.01904620,-0.06314793,8.01325027,8.07656577,-0.78394085,0.486133 µm.
16.11446791,-0.01904620,-0.06314793,8.01325027,8.07656577,-0.78394085,0.486133 µm.
16.48922298,-0.02197808,-0.06794429,8.20734258,8.27505401,-0.81825965,0.486133 µm.
16.48922298,-0.02197808,-0.06794429,8.20734258,8.27505401,-0.81825965,0.486133 µm.
16.86397805,-0.02492628,-0.07277096,8.40201799,8.47431234,-0.85309991,0.486133 µm.
16.86397805,-0.02492628,-0.07277096,8.40201799,8.47431234,-0.85309991,0.486133 µm.
17.23873312,-0.02788748,-0.07762112,8.59729599,8.67436241,-0.88843905,0.486133 µm.
17.23873312,-0.02788748,-0.07762112,8.59729599,8.67436241,-0.88843905,0.486133 µm.
17.61348819,-0.03085828,-0.08248763,8.79319658,8.87522615,-0.92425339,0.486133 µm.
17.61348819,-0.03085828,-0.08248763,8.79319658,8.87522615,-0.92425339,0.486133 µm.
17.98824325,-0.03383529,-0.08736297,8.98974033,9.07692585,-0.96051812,0.486133 µm.
17.98824325,-0.03383529,-0.08736297,8.98974033,9.07692585,-0.96051812,0.486133 µm.
18.36299832,-0.03681507,-0.09223925,9.18694839,9.27948408,-0.99720724,0.486133 µm.
18.36299832,-0.03681507,-0.09223925,9.18694839,9.27948408,-0.99720724,0.486133 µm.
18.73775339,-0.03979412,-0.09710816,9.38484254,9.48292380,-1.03429347,0.486133 µm.
18.73775339,-0.03979412,-0.09710816,9.38484254,9.48292380,-1.03429347,0.486133 µm.
19.11250846,-0.04276898,-0.10196100,9.58344516,9.68726828,-1.07174822,0.486133 µm.
19.11250846,-0.04276898,-0.10196100,9.58344516,9.68726828,-1.07174822,0.486133 µm.
19.48726353,-0.04573611,-0.10678858,9.78277933,9.89254119,-1.10954153,0.486133 µm.
19.48726353,-0.04573611,-0.10678858,9.78277933,9.89254119,-1.10954153,0.486133 µm.
19.86201859,-0.04869202,-0.11158126,9.98286886,10.09876654,-1.14764193,0.486133 µm.
19.86201859,-0.04869202,-0.11158126,9.98286886,10.09876654,-1.14764193,0.486133 µm.
20.23677366,-0.05163320,-0.11632889,10.18373827,10.30596875,-1.18601644,0.486133 µm.
20.23677366,-0.05163320,-0.11632889,10.18373827,10.30596875,-1.18601644,0.486133 µm.
20.61152873,-0.05455615,-0.12102077,10.38541289,10.51417264,-1.22463042,0.486133 µm.
20.61152873,-0.05455615,-0.12102077,10.38541289,10.51417264,-1.22463042,0.486133 µm.
20.98628380,-0.05745740,-0.12564564,10.58791886,10.72340343,-1.26344752,0.486133 µm.
20.98628380,-0.05745740,-0.12564564,10.58791886,10.72340343,-1.26344752,0.486133 µm.
21.36103886,-0.06033354,-0.13019162,10.79128320,10.93368677,-1.30242958,0.486133 µm.
21.36103886,-0.06033354,-0.13019162,10.79128320,10.93368677,-1.30242958,0.486133 µm.
21.73579393,-0.06318119,-0.13464619,10.99553387,11.14504876,-1.34153650,0.486133 µm.
21.73579393,-0.06318119,-0.13464619,10.99553387,11.14504876,-1.34153650,0.486133 µm.
22.11054900,-0.06599705,-0.13899615,11.20069975,11.35751595,-1.38072614,0.486133 µm.
22.11054900,-0.06599705,-0.13899615,11.20069975,11.35751595,-1.38072614,0.486133 µm.
22.48530407,-0.06877791,-0.14322753,11.40681079,11.57111533,-1.41995425,0.486133 µm.
22.48530407,-0.06877791,-0.14322753,11.40681079,11.57111533,-1.41995425,0.486133 µm.
22.86005914,-0.07152067,-0.14732560,11.61389798,11.78587443,-1.45917423,0.486133 µm.
22.86005914,-0.07152067,-0.14732560,11.61389798,11.78587443,-1.45917423,0.486133 µm.
23.23481420,-0.07422237,-0.15127478,11.82199348,12.00182122,-1.49833713,0.486133 µm.
23.23481420,-0.07422237,-0.15127478,11.82199348,12.00182122,-1.49833713,0.486133 µm.
23.60956927,-0.07688021,-0.15505859,12.03113062,12.21898423,-1.53739138,0.486133 µm.
23.60956927,-0.07688021,-0.15505859,12.03113062,12.21898423,-1.53739138,0.486133 µm.
23.98432434,-0.07949156,-0.15865958,12.24134403,12.43739250,-1.57628272,0.486133 µm.
23.98432434,-0.07949156,-0.15865958,12.24134403,12.43739250,-1.57628272,0.486133 µm.
24.35907941,-0.08205404,-0.16205925,12.45266967,12.65707562,-1.61495399,0.486133 µm.
24.35907941,-0.08205404,-0.16205925,12.45266967,12.65707562,-1.61495399,0.486133 µm.
24.73383447,-0.08456551,-0.16523803,12.66514493,12.87806375,-1.65334493,0.486133 µm.
24.73383447,-0.08456551,-0.16523803,12.66514493,12.87806375,-1.65334493,0.486133 µm.
25.10858954,-0.08702413,-0.16817511,12.87880871,13.10038762,-1.69139202,0.486133 µm.
25.10858954,-0.08702413,-0.16817511,12.87880871,13.10038762,-1.69139202,0.486133 µm.
25.48334461,-0.08942843,-0.17084841,13.09370151,13.32407859,-1.72902826,0.486133 µm.
25.48334461,-0.08942843,-0.17084841,13.09370151,13.32407859,-1.72902826,0.486133 µm.
25.85809968,-0.09177731,-0.17323447,13.30986553,13.54916863,-1.76618290,0.486133 µm.
25.85809968,-0.09177731,-0.17323447,13.30986553,13.54916863,-1.76618290,0.486133 µm.
26.23285475,-0.09407014,-0.17530833,13.52734476,13.77569033,-1.80278125,0.486133 µm.
26.23285475,-0.09407014,-0.17530833,13.52734476,13.77569033,-1.80278125,0.486133 µm.
26.60760981,-0.09630684,-0.17704340,13.74618515,14.00367697,-1.83874435,0.486133 µm.
26.60760981,-0.09630684,-0.17704340,13.74618515,14.00367697,-1.83874435,0.486133 µm.
26.98236488,-0.09848788,-0.17841137,13.96643465,14.23316251,-1.87398872,0.486133 µm.
26.98236488,-0.09848788,-0.17841137,13.96643465,14.23316251,-1.87398872,0.486133 µm.
27.35711995,-0.10061447,-0.17938202,14.18814340,14.46418161,-1.90842601,0.486133 µm.
27.35711995,-0.10061447,-0.17938202,14.18814340,14.46418161,-1.90842601,0.486133 µm.
27.73187502,-0.10268858,-0.17992308,14.41136388,14.69676966,-1.94196267,0.486133 µm.
27.73187502,-0.10268858,-0.17992308,14.41136388,14.69676966,-1.94196267,0.486133 µm.
28.10663008,-0.10471306,-0.18000006,14.63615100,14.93096280,-1.97449958,0.486133 µm.
28.10663008,-0.10471306,-0.18000006,14.63615100,14.93096280,-1.97449958,0.486133 µm.
28.48138515,-0.10669180,-0.17957604,14.86256236,15.16679795,-2.00593161,0.486133 µm.
28.48138515,-0.10669180,-0.17957604,14.86256236,15.16679795,-2.00593161,0.486133 µm.
28.85614022,-0.10862984,-0.17861148,15.09065836,15.40431284,-2.03614720,0.486133 µm.
28.85614022,-0.10862984,-0.17861148,15.09065836,15.40431284,-2.03614720,0.486133 µm.
29.23089529,-0.11053354,-0.17706395,15.32050245,15.64354603,-2.06502784,0.486133 µm.
29.23089529,-0.11053354,-0.17706395,15.32050245,15.64354603,-2.06502784,0.486133 µm.
29.60565036,-0.11241076,-0.17488788,15.55216130,15.88453691,-2.09244756,0.486133 µm.
29.60565036,-0.11241076,-0.17488788,15.55216130,15.88453691,-2.09244756,0.486133 µm.
29.98040542,-0.11427109,-0.17203426,15.78570510,16.12732578,-2.11827231,0.486133 µm.
29.98040542,-0.11427109,-0.17203426,15.78570510,16.12732578,-2.11827231,0.486133 µm.
30.35516049,-0.11612604,-0.16845032,16.02120776,16.37195384,-2.14235933,0.486133 µm.
30.35516049,-0.11612604,-0.16845032,16.02120776,16.37195384,-2.14235933,0.486133 µm.
30.72991556,-0.11798939,-0.16407916,16.25874724,16.61846325,-2.16455643,0.486133 µm.
30.72991556,-0.11798939,-0.16407916,16.25874724,16.61846325,-2.16455643,0.486133 µm.
31.10467063,-0.11987743,-0.15885932,16.49840583,16.86689713,-2.18470121,0.486133 µm.
31.10467063,-0.11987743,-0.15885932,16.49840583,16.86689713,-2.18470121,0.486133 µm.
31.47942569,-0.12180936,-0.15272431,16.74027053,17.11729962,-2.20262017,0.486133 µm.
31.47942569,-0.12180936,-0.15272431,16.74027053,17.11729962,-2.20262017,0.486133 µm.
31.85418076,-0.12380772,-0.14560212,16.98443339,17.36971588,-2.21812775,0.486133 µm.
31.85418076,-0.12380772,-0.14560212,16.98443339,17.36971588,-2.21812775,0.486133 µm.
32.22893583,-0.12589885,-0.13741460,17.23099199,17.62419218,-2.23102529,0.486133 µm.
32.22893583,-0.12589885,-0.13741460,17.23099199,17.62419218,-2.23102529,0.486133 µm.
32.60369090,-0.12811346,-0.12807680,17.48004984,17.88077587,-2.24109979,0.486133 µm.
32.60369090,-0.12811346,-0.12807680,17.48004984,17.88077587,-2.24109979,0.486133 µm.
32.97844597,-0.13048726,-0.11749622,17.73171692,18.13951547,-2.24812264,0.486133 µm.
32.97844597,-0.13048726,-0.11749622,17.73171692,18.13951547,-2.24812264,0.486133 µm.
33.35320103,-0.13306176,-0.10557191,17.98611027,18.40046070,-2.25184810,0.486133 µm.
33.35320103,-0.13306176,-0.10557191,17.98611027,18.40046070,-2.25184810,0.486133 µm.
33.72795610,-0.13588512,-0.09219352,18.24335462,18.66366248,-2.25201167,0.486133 µm.
33.72795610,-0.13588512,-0.09219352,18.24335462,18.66366248,-2.25201167,0.486133 µm.
34.10271117,-0.13901319,-0.07724015,18.50358310,18.92917303,-2.24832822,0.486133 µm.
34.10271117,-0.13901319,-0.07724015,18.50358310,18.92917303,-2.24832822,0.486133 µm.
34.47746624,-0.14251071,-0.06057905,18.76693802,19.19704590,-2.24048990,0.486133 µm.
34.47746624,-0.14251071,-0.06057905,18.76693802,19.19704590,-2.24048990,0.486133 µm.
34.85222130,-0.14645278,-0.04206411,19.03357183,19.46733596,-2.22816380,0.486133 µm.
34.85222130,-0.14645278,-0.04206411,19.03357183,19.46733596,-2.22816380,0.486133 µm.
35.22697637,-0.15092651,-0.02153414,19.30364806,19.74009954,-2.21098927,0.486133 µm.
35.22697637,-0.15092651,-0.02153414,19.30364806,19.74009954,-2.21098927,0.486133 µm.
35.60173144,-0.15603303,0.00118915,19.57734252,20.01539441,-2.18857487,0.486133 µm.
35.60173144,-0.15603303,0.00118915,19.57734252,20.01539441,-2.18857487,0.486133 µm.
35.97648651,-0.16188987,0.02630354,19.85484456,20.29327985,-2.16049495,0.486133 µm.
35.97648651,-0.16188987,0.02630354,19.85484456,20.29327985,-2.16049495,0.486133 µm.
36.35124158,-0.16863382,0.05402903,20.13635859,20.57381672,-2.12628570,0.486133 µm.
36.35124158,-0.16863382,0.05402903,20.13635859,20.57381672,-2.12628570,0.486133 µm.
36.72599664,-0.17642434,0.08461110,20.42210573,20.85706749,-2.08544063,0.486133 µm.
36.72599664,-0.17642434,0.08461110,20.42210573,20.85706749,-2.08544063,0.486133 µm.
37.10075171,-0.18544765,0.11832460,20.71232577,21.14309635,-2.03740534,0.486133 µm.
37.10075171,-0.18544765,0.11832460,20.71232577,21.14309635,-2.03740534,0.486133 µm.
37.47550678,-0.19592174,0.15547827,21.00727939,21.43196918,-1.98157152,0.486133 µm.
37.47550678,-0.19592174,0.15547827,21.00727939,21.43196918,-1.98157152,0.486133 µm.
0.00000000,0.01507586,0.01507586,0.00000000,0.00000000,0.00000000,0.587562 µm.
