Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.56586609,0.56586609,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.56586609,0.56586609,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.57215213,0.56585687,0.56580440,0.20525296,0.20525890,-0.00289139,0.486133 µm.
0.57215213,0.56585687,0.56580440,0.20525296,0.20525890,-0.00289139,0.486133 µm.
1.14430426,0.56584928,0.56561932,0.41051125,0.41055874,-0.01156833,0.486133 µm.
1.14430426,0.56584928,0.56561932,0.41051125,0.41055874,-0.01156833,0.486133 µm.
1.71645638,0.56584329,0.56531081,0.61578016,0.61594050,-0.02603194,0.486133 µm.
1.71645638,0.56584329,0.56531081,0.61578016,0.61594050,-0.02603194,0.486133 µm.
2.28860851,0.56583888,0.56487883,0.82106502,0.82144522,-0.04628529,0.486133 µm.
2.28860851,0.56583888,0.56487883,0.82106502,0.82144522,-0.04628529,0.486133 µm.
2.86076064,0.56583599,0.56432330,1.02637111,1.02711405,-0.07233269,0.486133 µm.
2.86076064,0.56583599,0.56432330,1.02637111,1.02711405,-0.07233269,0.486133 µm.
3.43291277,0.56583456,0.56364413,1.23170371,1.23298824,-0.10417966,0.486133 µm.
3.43291277,0.56583456,0.56364413,1.23170371,1.23298824,-0.10417966,0.486133 µm.
4.00506489,0.56583451,0.56284119,1.43706810,1.43910924,-0.14183296,0.486133 µm.
4.00506489,0.56583451,0.56284119,1.43706810,1.43910924,-0.14183296,0.486133 µm.
4.57721702,0.56583574,0.56191435,1.64246952,1.64551867,-0.18530058,0.486133 µm.
4.57721702,0.56583574,0.56191435,1.64246952,1.64551867,-0.18530058,0.486133 µm.
5.14936915,0.56583813,0.56086346,1.84791317,1.85225841,-0.23459176,0.486133 µm.
5.14936915,0.56583813,0.56086346,1.84791317,1.85225841,-0.23459176,0.486133 µm.
5.72152128,0.56584157,0.55968832,2.05340425,2.05937059,-0.28971695,0.486133 µm.
5.72152128,0.56584157,0.55968832,2.05340425,2.05937059,-0.28971695,0.486133 µm.
6.29367340,0.56584590,0.55838874,2.25894790,2.26689764,-0.35068785,0.486133 µm.
6.29367340,0.56584590,0.55838874,2.25894790,2.26689764,-0.35068785,0.486133 µm.
6.86582553,0.56585095,0.55696450,2.46454925,2.47488232,-0.41751740,0.486133 µm.
6.86582553,0.56585095,0.55696450,2.46454925,2.47488232,-0.41751740,0.486133 µm.
7.43797766,0.56585655,0.55541536,2.67021337,2.68336777,-0.49021979,0.486133 µm.
7.43797766,0.56585655,0.55541536,2.67021337,2.68336777,-0.49021979,0.486133 µm.
8.01012979,0.56586249,0.55374104,2.87594530,2.89239755,-0.56881043,0.486133 µm.
8.01012979,0.56586249,0.55374104,2.87594530,2.89239755,-0.56881043,0.486133 µm.
8.58228191,0.56586855,0.55194126,3.08175000,3.10201565,-0.65330599,0.486133 µm.
8.58228191,0.56586855,0.55194126,3.08175000,3.10201565,-0.65330599,0.486133 µm.
9.15443404,0.56587449,0.55001571,3.28763241,3.31226654,-0.74372441,0.486133 µm.
9.15443404,0.56587449,0.55001571,3.28763241,3.31226654,-0.74372441,0.486133 µm.
9.72658617,0.56588003,0.54796406,3.49359740,3.52319523,-0.84008485,0.486133 µm.
9.72658617,0.56588003,0.54796406,3.49359740,3.52319523,-0.84008485,0.486133 µm.
10.29873830,0.56588490,0.54578597,3.69964978,3.73484727,-0.94240775,0.486133 µm.
10.29873830,0.56588490,0.54578597,3.69964978,3.73484727,-0.94240775,0.486133 µm.
10.87089042,0.56588877,0.54348106,3.90579428,3.94726882,-1.05071480,0.486133 µm.
10.87089042,0.56588877,0.54348106,3.90579428,3.94726882,-1.05071480,0.486133 µm.
11.44304255,0.56589132,0.54104894,4.11203560,4.16050670,-1.16502897,0.486133 µm.
11.44304255,0.56589132,0.54104894,4.11203560,4.16050670,-1.16502897,0.486133 µm.
12.01519468,0.56589218,0.53848919,4.31837831,4.37460841,-1.28537447,0.486133 µm.
12.01519468,0.56589218,0.53848919,4.31837831,4.37460841,-1.28537447,0.486133 µm.
12.58734681,0.56589096,0.53580137,4.52482694,4.58962216,-1.41177680,0.486133 µm.
12.58734681,0.56589096,0.53580137,4.52482694,4.58962216,-1.41177680,0.486133 µm.
13.15949893,0.56588725,0.53298504,4.73138592,4.80559697,-1.54426274,0.486133 µm.
13.15949893,0.56588725,0.53298504,4.73138592,4.80559697,-1.54426274,0.486133 µm.
13.73165106,0.56588061,0.53003972,4.93805960,5.02258265,-1.68286034,0.486133 µm.
13.73165106,0.56588061,0.53003972,4.93805960,5.02258265,-1.68286034,0.486133 µm.
14.30380319,0.56587055,0.52696489,5.14485223,5.24062992,-1.82759894,0.486133 µm.
14.30380319,0.56587055,0.52696489,5.14485223,5.24062992,-1.82759894,0.486133 µm.
14.87595532,0.56585657,0.52376006,5.35176795,5.45979040,-1.97850918,0.486133 µm.
14.87595532,0.56585657,0.52376006,5.35176795,5.45979040,-1.97850918,0.486133 µm.
15.44810745,0.56583813,0.52042466,5.55881081,5.68011668,-2.13562297,0.486133 µm.
15.44810745,0.56583813,0.52042466,5.55881081,5.68011668,-2.13562297,0.486133 µm.
16.02025957,0.56581467,0.51695816,5.76598474,5.90166240,-2.29897355,0.486133 µm.
16.02025957,0.56581467,0.51695816,5.76598474,5.90166240,-2.29897355,0.486133 µm.
16.59241170,0.56578557,0.51335995,5.97329358,6.12448227,-2.46859544,0.486133 µm.
16.59241170,0.56578557,0.51335995,5.97329358,6.12448227,-2.46859544,0.486133 µm.
17.16456383,0.56575020,0.50962944,6.18074100,6.34863213,-2.64452448,0.486133 µm.
17.16456383,0.56575020,0.50962944,6.18074100,6.34863213,-2.64452448,0.486133 µm.
17.73671596,0.56570787,0.50576601,6.38833059,6.57416906,-2.82679783,0.486133 µm.
17.73671596,0.56570787,0.50576601,6.38833059,6.57416906,-2.82679783,0.486133 µm.
18.30886808,0.56565786,0.50176902,6.59606578,6.80115136,-3.01545395,0.486133 µm.
18.30886808,0.56565786,0.50176902,6.59606578,6.80115136,-3.01545395,0.486133 µm.
18.88102021,0.56559943,0.49763779,6.80394986,7.02963871,-3.21053265,0.486133 µm.
18.88102021,0.56559943,0.49763779,6.80394986,7.02963871,-3.21053265,0.486133 µm.
19.45317234,0.56553177,0.49337166,7.01198599,7.25969213,-3.41207504,0.486133 µm.
19.45317234,0.56553177,0.49337166,7.01198599,7.25969213,-3.41207504,0.486133 µm.
20.02532447,0.56545405,0.48896992,7.22017716,7.49137417,-3.62012361,0.486133 µm.
20.02532447,0.56545405,0.48896992,7.22017716,7.49137417,-3.62012361,0.486133 µm.
20.59747659,0.56536538,0.48443185,7.42852621,7.72474887,-3.83472214,0.486133 µm.
20.59747659,0.56536538,0.48443185,7.42852621,7.72474887,-3.83472214,0.486133 µm.
21.16962872,0.56526484,0.47975671,7.63703582,7.95988192,-4.05591578,0.486133 µm.
21.16962872,0.56526484,0.47975671,7.63703582,7.95988192,-4.05591578,0.486133 µm.
21.74178085,0.56515146,0.47494374,7.84570846,8.19684071,-4.28375104,0.486133 µm.
21.74178085,0.56515146,0.47494374,7.84570846,8.19684071,-4.28375104,0.486133 µm.
22.31393298,0.56502423,0.46999217,8.05454647,8.43569441,-4.51827577,0.486133 µm.
22.31393298,0.56502423,0.46999217,8.05454647,8.43569441,-4.51827577,0.486133 µm.
22.88608510,0.56488208,0.46490121,8.26355196,8.67651404,-4.75953918,0.486133 µm.
22.88608510,0.56488208,0.46490121,8.26355196,8.67651404,-4.75953918,0.486133 µm.
23.45823723,0.56472391,0.45967005,8.47272685,8.91937263,-5.00759184,0.486133 µm.
23.45823723,0.56472391,0.45967005,8.47272685,8.91937263,-5.00759184,0.486133 µm.
24.03038936,0.56454855,0.45429786,8.68207287,9.16434523,-5.26248571,0.486133 µm.
24.03038936,0.56454855,0.45429786,8.68207287,9.16434523,-5.26248571,0.486133 µm.
24.60254149,0.56435480,0.44878381,8.89159153,9.41150908,-5.52427409,0.486133 µm.
24.60254149,0.56435480,0.44878381,8.89159153,9.41150908,-5.52427409,0.486133 µm.
25.17469361,0.56414141,0.44312703,9.10128409,9.66094368,-5.79301170,0.486133 µm.
25.17469361,0.56414141,0.44312703,9.10128409,9.66094368,-5.79301170,0.486133 µm.
25.74684574,0.56390706,0.43732666,9.31115161,9.91273092,-6.06875459,0.486133 µm.
25.74684574,0.56390706,0.43732666,9.31115161,9.91273092,-6.06875459,0.486133 µm.
26.31899787,0.56365041,0.43138182,9.52119489,10.16695517,-6.35156023,0.486133 µm.
26.31899787,0.56365041,0.43138182,9.52119489,10.16695517,-6.35156023,0.486133 µm.
26.89115000,0.56337004,0.42529160,9.73141448,10.42370344,-6.64148747,0.486133 µm.
26.89115000,0.56337004,0.42529160,9.73141448,10.42370344,-6.64148747,0.486133 µm.
27.46330213,0.56306448,0.41905510,9.94181068,10.68306549,-6.93859654,0.486133 µm.
27.46330213,0.56306448,0.41905510,9.94181068,10.68306549,-6.93859654,0.486133 µm.
28.03545425,0.56273224,0.41267140,10.15238350,10.94513398,-7.24294907,0.486133 µm.
28.03545425,0.56273224,0.41267140,10.15238350,10.94513398,-7.24294907,0.486133 µm.
28.60760638,0.56237173,0.40613956,10.36313267,11.21000458,-7.55460806,0.486133 µm.
28.60760638,0.56237173,0.40613956,10.36313267,11.21000458,-7.55460806,0.486133 µm.
29.17975851,0.56198136,0.39945866,10.57405763,11.47777617,-7.87363794,0.486133 µm.
29.17975851,0.56198136,0.39945866,10.57405763,11.47777617,-7.87363794,0.486133 µm.
29.75191064,0.56155944,0.39262775,10.78515751,11.74855096,-8.20010451,0.486133 µm.
29.75191064,0.56155944,0.39262775,10.78515751,11.74855096,-8.20010451,0.486133 µm.
30.32406276,0.56110425,0.38564587,10.99643112,12.02243471,-8.53407497,0.486133 µm.
30.32406276,0.56110425,0.38564587,10.99643112,12.02243471,-8.53407497,0.486133 µm.
30.89621489,0.56061402,0.37851206,11.20787694,12.29953683,-8.87561792,0.486133 µm.
30.89621489,0.56061402,0.37851206,11.20787694,12.29953683,-8.87561792,0.486133 µm.
31.46836702,0.56008693,0.37122536,11.41949311,12.57997066,-9.22480332,0.486133 µm.
31.46836702,0.56008693,0.37122536,11.41949311,12.57997066,-9.22480332,0.486133 µm.
32.04051915,0.55952110,0.36378481,11.63127741,12.86385360,-9.58170257,0.486133 µm.
32.04051915,0.55952110,0.36378481,11.63127741,12.86385360,-9.58170257,0.486133 µm.
32.61267127,0.55891460,0.35618943,11.84322725,13.15130736,-9.94638841,0.486133 µm.
32.61267127,0.55891460,0.35618943,11.84322725,13.15130736,-9.94638841,0.486133 µm.
33.18482340,0.55826545,0.34843828,12.05533966,13.44245817,-10.31893498,0.486133 µm.
33.18482340,0.55826545,0.34843828,12.05533966,13.44245817,-10.31893498,0.486133 µm.
33.75697553,0.55757163,0.34053037,12.26761125,13.73743703,-10.69941779,0.486133 µm.
33.75697553,0.55757163,0.34053037,12.26761125,13.73743703,-10.69941779,0.486133 µm.
34.32912766,0.55683107,0.33246475,12.48003824,14.03637994,-11.08791374,0.486133 µm.
34.32912766,0.55683107,0.33246475,12.48003824,14.03637994,-11.08791374,0.486133 µm.
34.90127978,0.55604164,0.32424046,12.69261641,14.33942820,-11.48450105,0.486133 µm.
34.90127978,0.55604164,0.32424046,12.69261641,14.33942820,-11.48450105,0.486133 µm.
35.47343191,0.55520118,0.31585656,12.90534111,14.64672866,-11.88925933,0.486133 µm.
35.47343191,0.55520118,0.31585656,12.90534111,14.64672866,-11.88925933,0.486133 µm.
36.04558404,0.55430748,0.30731212,13.11820719,14.95843407,-12.30226951,0.486133 µm.
36.04558404,0.55430748,0.30731212,13.11820719,14.95843407,-12.30226951,0.486133 µm.
36.61773617,0.55335828,0.29860619,13.33120907,15.27470334,-12.72361385,0.486133 µm.
36.61773617,0.55335828,0.29860619,13.33120907,15.27470334,-12.72361385,0.486133 µm.
37.18988829,0.55235128,0.28973787,13.54434063,15.59570194,-13.15337594,0.486133 µm.
37.18988829,0.55235128,0.28973787,13.54434063,15.59570194,-13.15337594,0.486133 µm.
37.76204042,0.55128415,0.28070627,13.75759527,15.92160223,-13.59164065,0.486133 µm.
37.76204042,0.55128415,0.28070627,13.75759527,15.92160223,-13.59164065,0.486133 µm.
38.33419255,0.55015452,0.27151050,13.97096583,16.25258387,-14.03849415,0.486133 µm.
38.33419255,0.55015452,0.27151050,13.97096583,16.25258387,-14.03849415,0.486133 µm.
38.90634468,0.54895997,0.26214970,14.18444462,16.58883421,-14.49402387,0.486133 µm.
38.90634468,0.54895997,0.26214970,14.18444462,16.58883421,-14.49402387,0.486133 µm.
39.47849680,0.54769806,0.25262305,14.39802337,16.93054877,-14.95831847,0.486133 µm.
39.47849680,0.54769806,0.25262305,14.39802337,16.93054877,-14.95831847,0.486133 µm.
40.05064893,0.54636631,0.24292973,14.61169320,17.27793167,-15.43146785,0.486133 µm.
40.05064893,0.54636631,0.24292973,14.61169320,17.27793167,-15.43146785,0.486133 µm.
40.62280106,0.54496222,0.23306895,14.82544465,17.63119618,-15.91356309,0.486133 µm.
40.62280106,0.54496222,0.23306895,14.82544465,17.63119618,-15.91356309,0.486133 µm.
41.19495319,0.54348326,0.22303998,15.03926761,17.99056523,-16.40469645,0.486133 µm.
41.19495319,0.54348326,0.22303998,15.03926761,17.99056523,-16.40469645,0.486133 µm.
41.76710532,0.54192685,0.21284209,15.25315131,18.35627199,-16.90496131,0.486133 µm.
41.76710532,0.54192685,0.21284209,15.25315131,18.35627199,-16.90496131,0.486133 µm.
42.33925744,0.54029041,0.20247461,15.46708431,18.72856052,-17.41445215,0.486133 µm.
42.33925744,0.54029041,0.20247461,15.46708431,18.72856052,-17.41445215,0.486133 µm.
42.91140957,0.53857135,0.19193689,15.68105447,19.10768642,-17.93326454,0.486133 µm.
42.91140957,0.53857135,0.19193689,15.68105447,19.10768642,-17.93326454,0.486133 µm.
43.48356170,0.53676704,0.18122834,15.89504890,19.49391752,-18.46149506,0.486133 µm.
43.48356170,0.53676704,0.18122834,15.89504890,19.49391752,-18.46149506,0.486133 µm.
44.05571383,0.53487484,0.17034842,16.10905400,19.88753470,-18.99924128,0.486133 µm.
44.05571383,0.53487484,0.17034842,16.10905400,19.88753470,-18.99924128,0.486133 µm.
44.62786595,0.53289209,0.15929662,16.32305537,20.28883268,-19.54660169,0.486133 µm.
44.62786595,0.53289209,0.15929662,16.32305537,20.28883268,-19.54660169,0.486133 µm.
45.20001808,0.53081613,0.14807249,16.53703782,20.69812092,-20.10367571,0.486133 µm.
45.20001808,0.53081613,0.14807249,16.53703782,20.69812092,-20.10367571,0.486133 µm.
45.77217021,0.52864429,0.13667564,16.75098532,21.11572459,-20.67056355,0.486133 µm.
45.77217021,0.52864429,0.13667564,16.75098532,21.11572459,-20.67056355,0.486133 µm.
46.34432234,0.52637390,0.12510574,16.96488100,21.54198557,-21.24736624,0.486133 µm.
46.34432234,0.52637390,0.12510574,16.96488100,21.54198557,-21.24736624,0.486133 µm.
46.91647446,0.52400226,0.11336252,17.17870711,21.97726362,-21.83418549,0.486133 µm.
46.91647446,0.52400226,0.11336252,17.17870711,21.97726362,-21.83418549,0.486133 µm.
47.48862659,0.52152668,0.10144578,17.39244500,22.42193754,-22.43112370,0.486133 µm.
47.48862659,0.52152668,0.10144578,17.39244500,22.42193754,-22.43112370,0.486133 µm.
48.06077872,0.51894450,0.08935539,17.60607505,22.87640651,-23.03828381,0.486133 µm.
48.06077872,0.51894450,0.08935539,17.60607505,22.87640651,-23.03828381,0.486133 µm.
48.63293085,0.51625301,0.07709128,17.81957672,23.34109148,-23.65576931,0.486133 µm.
48.63293085,0.51625301,0.07709128,17.81957672,23.34109148,-23.65576931,0.486133 µm.
49.20508297,0.51344954,0.06465347,18.03292845,23.81643670,-24.28368409,0.486133 µm.
49.20508297,0.51344954,0.06465347,18.03292845,23.81643670,-24.28368409,0.486133 µm.
49.77723510,0.51053142,0.05204206,18.24610765,24.30291141,-24.92213240,0.486133 µm.
49.77723510,0.51053142,0.05204206,18.24610765,24.30291141,-24.92213240,0.486133 µm.
50.34938723,0.50749596,0.03925724,18.45909070,24.80101163,-25.57121871,0.486133 µm.
50.34938723,0.50749596,0.03925724,18.45909070,24.80101163,-25.57121871,0.486133 µm.
50.92153936,0.50434052,0.02629927,18.67185287,25.31126210,-26.23104768,0.486133 µm.
50.92153936,0.50434052,0.02629927,18.67185287,25.31126210,-26.23104768,0.486133 µm.
51.49369148,0.50106243,0.01316851,18.88436833,25.83421848,-26.90172400,0.486133 µm.
51.49369148,0.50106243,0.01316851,18.88436833,25.83421848,-26.90172400,0.486133 µm.
52.06584361,0.49765905,-0.00013458,19.09661009,26.37046964,-27.58335233,0.486133 µm.
52.06584361,0.49765905,-0.00013458,19.09661009,26.37046964,-27.58335233,0.486133 µm.
52.63799574,0.49412773,-0.01360945,19.30855000,26.92064022,-28.27603712,0.486133 µm.
52.63799574,0.49412773,-0.01360945,19.30855000,26.92064022,-28.27603712,0.486133 µm.
53.21014787,0.49046585,-0.02725545,19.52015867,27.48539340,-28.97988257,0.486133 µm.
53.21014787,0.49046585,-0.02725545,19.52015867,27.48539340,-28.97988257,0.486133 µm.
53.78229999,0.48667077,-0.04107182,19.73140549,28.06543399,-29.69499243,0.486133 µm.
53.78229999,0.48667077,-0.04107182,19.73140549,28.06543399,-29.69499243,0.486133 µm.
54.35445212,0.48273988,-0.05505770,19.94225857,28.66151174,-30.42146992,0.486133 µm.
