Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.03600815,0.03600815,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.03600815,0.03600815,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.40075305,0.03597431,0.03594854,0.17101874,0.17101962,-0.00051335,0.486133 µm.
0.40075305,0.03597431,0.03594854,0.17101874,0.17101962,-0.00051335,0.486133 µm.
0.80150610,0.03587460,0.03576972,0.34204850,0.34205597,-0.00218423,0.486133 µm.
0.80150610,0.03587460,0.03576972,0.34204850,0.34205597,-0.00218423,0.486133 µm.
1.20225915,0.03570904,0.03547174,0.51310031,0.51312580,-0.00496843,0.486133 µm.
1.20225915,0.03570904,0.03547174,0.51310031,0.51312580,-0.00496843,0.486133 µm.
1.60301219,0.03547767,0.03505470,0.68418520,0.68424586,-0.00886513,0.486133 µm.
1.60301219,0.03547767,0.03505470,0.68418520,0.68424586,-0.00886513,0.486133 µm.
2.00376524,0.03518052,0.03451873,0.85531425,0.85543292,-0.01387318,0.486133 µm.
2.00376524,0.03518052,0.03451873,0.85531425,0.85543292,-0.01387318,0.486133 µm.
2.40451829,0.03481767,0.03386399,1.02649854,1.02670379,-0.01999105,0.486133 µm.
2.40451829,0.03481767,0.03386399,1.02649854,1.02670379,-0.01999105,0.486133 µm.
2.80527134,0.03438917,0.03309069,1.19774922,1.19807530,-0.02721690,0.486133 µm.
2.80527134,0.03438917,0.03309069,1.19774922,1.19807530,-0.02721690,0.486133 µm.
3.20602439,0.03389513,0.03219906,1.36907746,1.36956432,-0.03554854,0.486133 µm.
3.20602439,0.03389513,0.03219906,1.36907746,1.36956432,-0.03554854,0.486133 µm.
3.60677744,0.03333563,0.03118939,1.54049449,1.54118777,-0.04498342,0.486133 µm.
3.60677744,0.03333563,0.03118939,1.54049449,1.54118777,-0.04498342,0.486133 µm.
4.00753049,0.03271080,0.03006200,1.71201160,1.71296262,-0.05551865,0.486133 µm.
4.00753049,0.03271080,0.03006200,1.71201160,1.71296262,-0.05551865,0.486133 µm.
4.40828353,0.03202075,0.02881724,1.88364017,1.88490590,-0.06715098,0.486133 µm.
4.40828353,0.03202075,0.02881724,1.88364017,1.88490590,-0.06715098,0.486133 µm.
4.80903658,0.03126564,0.02745554,2.05539162,2.05703471,-0.07987681,0.486133 µm.
4.80903658,0.03126564,0.02745554,2.05539162,2.05703471,-0.07987681,0.486133 µm.
5.20978963,0.03044562,0.02597732,2.22727748,2.22936623,-0.09369215,0.486133 µm.
5.20978963,0.03044562,0.02597732,2.22727748,2.22936623,-0.09369215,0.486133 µm.
5.61054268,0.02956086,0.02438309,2.39930939,2.40191769,-0.10859264,0.486133 µm.
5.61054268,0.02956086,0.02438309,2.39930939,2.40191769,-0.10859264,0.486133 µm.
6.01129573,0.02861155,0.02267338,2.57149905,2.57470645,-0.12457356,0.486133 µm.
6.01129573,0.02861155,0.02267338,2.57149905,2.57470645,-0.12457356,0.486133 µm.
6.41204878,0.02759789,0.02084877,2.74385830,2.74774994,-0.14162978,0.486133 µm.
6.41204878,0.02759789,0.02084877,2.74385830,2.74774994,-0.14162978,0.486133 µm.
6.81280182,0.02652010,0.01890990,2.91639911,2.92106568,-0.15975577,0.486133 µm.
6.81280182,0.02652010,0.01890990,2.91639911,2.92106568,-0.15975577,0.486133 µm.
7.21355487,0.02537841,0.01685746,3.08913354,3.09467132,-0.17894560,0.486133 µm.
7.21355487,0.02537841,0.01685746,3.08913354,3.09467132,-0.17894560,0.486133 µm.
7.61430792,0.02417308,0.01469218,3.26207383,3.26858462,-0.19919292,0.486133 µm.
7.61430792,0.02417308,0.01469218,3.26207383,3.26858462,-0.19919292,0.486133 µm.
8.01506097,0.02290438,0.01241486,3.43523235,3.44282346,-0.22049093,0.486133 µm.
8.01506097,0.02290438,0.01241486,3.43523235,3.44282346,-0.22049093,0.486133 µm.
8.41581402,0.02157258,0.01002636,3.60862162,3.61740586,-0.24283243,0.486133 µm.
8.41581402,0.02157258,0.01002636,3.60862162,3.61740586,-0.24283243,0.486133 µm.
8.81656707,0.02017801,0.00752758,3.78225435,3.79234996,-0.26620972,0.486133 µm.
8.81656707,0.02017801,0.00752758,3.78225435,3.79234996,-0.26620972,0.486133 µm.
9.21732012,0.01872097,0.00491951,3.95614341,3.96767406,-0.29061466,0.486133 µm.
9.21732012,0.01872097,0.00491951,3.95614341,3.96767406,-0.29061466,0.486133 µm.
