Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.03710335,0.03710335,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.03710335,0.03710335,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.87000000,0.03721239,0.03719729,0.15147033,0.15148897,-0.01230283,0.486133 µm.
0.87000000,0.03721239,0.03719729,0.15147033,0.15148897,-0.01230283,0.486133 µm.
1.74000000,0.03753709,0.03747881,0.30289873,0.30304783,-0.04920035,0.486133 µm.
1.74000000,0.03753709,0.03747881,0.30289873,0.30304783,-0.04920035,0.486133 µm.
2.61000000,0.03807292,0.03794705,0.45424337,0.45474658,-0.11065604,0.486133 µm.
2.61000000,0.03807292,0.03794705,0.45424337,0.45474658,-0.11065604,0.486133 µm.
3.48000000,0.03881242,0.03860058,0.60546274,0.60665549,-0.19661007,0.486133 µm.
3.48000000,0.03881242,0.03860058,0.60546274,0.60665549,-0.19661007,0.486133 µm.
4.35000000,0.03974530,0.03943741,0.75651573,0.75884523,-0.30697946,0.486133 µm.
4.35000000,0.03974530,0.03943741,0.75651573,0.75884523,-0.30697946,0.486133 µm.
5.22000000,0.04085860,0.04045503,0.90736175,0.91138698,-0.44165891,0.486133 µm.
5.22000000,0.04085860,0.04045503,0.90736175,0.91138698,-0.44165891,0.486133 µm.
6.09000000,0.04213689,0.04165040,1.05796089,1.06435256,-0.60052178,0.486133 µm.
6.09000000,0.04213689,0.04165040,1.05796089,1.06435256,-0.60052178,0.486133 µm.
6.96000000,0.04356251,0.04302005,1.20827400,1.21781462,-0.78342125,0.486133 µm.
6.96000000,0.04356251,0.04302005,1.20827400,1.21781462,-0.78342125,0.486133 µm.
7.83000000,0.04511582,0.04456001,1.35826279,1.37184670,-0.99019169,0.486133 µm.
7.83000000,0.04511582,0.04456001,1.35826279,1.37184670,-0.99019169,0.486133 µm.
8.70000000,0.04677548,0.04626597,1.50788994,1.52652345,-1.22065008,0.486133 µm.
8.70000000,0.04677548,0.04626597,1.50788994,1.52652345,-1.22065008,0.486133 µm.
9.57000000,0.04851875,0.04813322,1.65711916,1.68192073,-1.47459764,0.486133 µm.
9.57000000,0.04851875,0.04813322,1.65711916,1.68192073,-1.47459764,0.486133 µm.
10.44000000,0.05032183,0.05015673,1.80591525,1.83811576,-1.75182151,0.486133 µm.
10.44000000,0.05032183,0.05015673,1.80591525,1.83811576,-1.75182151,0.486133 µm.
11.31000000,0.05216013,0.05233122,1.95424415,1.99518731,-2.05209642,0.486133 µm.
11.31000000,0.05216013,0.05233122,1.95424415,1.99518731,-2.05209642,0.486133 µm.
12.18000000,0.05400861,0.05465117,2.10207298,2.15321587,-2.37518654,0.486133 µm.
12.18000000,0.05400861,0.05465117,2.10207298,2.15321587,-2.37518654,0.486133 µm.
13.05000000,0.05584209,0.05711089,2.24937006,2.31228377,-2.72084718,0.486133 µm.
13.05000000,0.05584209,0.05711089,2.24937006,2.31228377,-2.72084718,0.486133 µm.
13.92000000,0.05763556,0.05970452,2.39610492,2.47247540,-3.08882663,0.486133 µm.
13.92000000,0.05763556,0.05970452,2.39610492,2.47247540,-3.08882663,0.486133 µm.
14.79000000,0.05936443,0.06242616,2.54224829,2.63387741,-3.47886785,0.486133 µm.
14.79000000,0.05936443,0.06242616,2.54224829,2.63387741,-3.47886785,0.486133 µm.
15.66000000,0.06100483,0.06526983,2.68777208,2.79657886,-3.89071015,0.486133 µm.
15.66000000,0.06100483,0.06526983,2.68777208,2.79657886,-3.89071015,0.486133 µm.
16.53000000,0.06253386,0.06822953,2.83264935,2.96067148,-4.32409084,0.486133 µm.
16.53000000,0.06253386,0.06822953,2.83264935,2.96067148,-4.32409084,0.486133 µm.
17.40000000,0.06392979,0.07129934,2.97685430,3.12624986,-4.77874671,0.486133 µm.
17.40000000,0.06392979,0.07129934,2.97685430,3.12624986,-4.77874671,0.486133 µm.
18.27000000,0.06517229,0.07447335,3.12036217,3.29341171,-5.25441551,0.486133 µm.
18.27000000,0.06517229,0.07447335,3.12036217,3.29341171,-5.25441551,0.486133 µm.
19.14000000,0.06624259,0.07774580,3.26314924,3.46225807,-5.75083725,0.486133 µm.
19.14000000,0.06624259,0.07774580,3.26314924,3.46225807,-5.75083725,0.486133 µm.
20.01000000,0.06712365,0.08111104,3.40519273,3.63289362,-6.26775543,0.486133 µm.
20.01000000,0.06712365,0.08111104,3.40519273,3.63289362,-6.26775543,0.486133 µm.
20.88000000,0.06780030,0.08456358,3.54647073,3.80542692,-6.80491814,0.486133 µm.
20.88000000,0.06780030,0.08456358,3.54647073,3.80542692,-6.80491814,0.486133 µm.
21.75000000,0.06825933,0.08809811,3.68696214,3.97997073,-7.36207906,0.486133 µm.
21.75000000,0.06825933,0.08809811,3.68696214,3.97997073,-7.36207906,0.486133 µm.
22.62000000,0.06848958,0.09170954,3.82664660,4.15664236,-7.93899829,0.486133 µm.
22.62000000,0.06848958,0.09170954,3.82664660,4.15664236,-7.93899829,0.486133 µm.
23.49000000,0.06848203,0.09539300,3.96550435,4.33556395,-8.53544315,0.486133 µm.
23.49000000,0.06848203,0.09539300,3.96550435,4.33556395,-8.53544315,0.486133 µm.
