Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.02994410,0.02994410,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.02994410,0.02994410,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.55000000,0.03025656,0.03001967,0.14377803,0.14378096,-0.00203596,0.486133 µm.
0.55000000,0.03025656,0.03001967,0.14377803,0.14378096,-0.00203596,0.486133 µm.
1.10000000,0.03119674,0.03024649,0.28756499,0.28758842,-0.00814531,0.486133 µm.
1.10000000,0.03119674,0.03024649,0.28756499,0.28758842,-0.00814531,0.486133 µm.
1.65000000,0.03276635,0.03062491,0.43136980,0.43144890,-0.01833267,0.486133 µm.
1.65000000,0.03276635,0.03062491,0.43136980,0.43144890,-0.01833267,0.486133 µm.
2.20000000,0.03496819,0.03115552,0.57520136,0.57538897,-0.03260566,0.486133 µm.
2.20000000,0.03496819,0.03115552,0.57520136,0.57538897,-0.03260566,0.486133 µm.
2.75000000,0.03780622,0.03183913,0.71906851,0.71943524,-0.05097500,0.486133 µm.
2.75000000,0.03780622,0.03183913,0.71906851,0.71943524,-0.05097500,0.486133 µm.
3.30000000,0.04128551,0.03267681,0.86298005,0.86361441,-0.07345442,0.486133 µm.
3.30000000,0.04128551,0.03267681,0.86298005,0.86361441,-0.07345442,0.486133 µm.
3.85000000,0.04541227,0.03366982,1.00694471,1.00795328,-0.10006075,0.486133 µm.
3.85000000,0.04541227,0.03366982,1.00694471,1.00795328,-0.10006075,0.486133 µm.
4.40000000,0.05019380,0.03481969,1.15097116,1.15247876,-0.13081384,0.486133 µm.
4.40000000,0.05019380,0.03481969,1.15097116,1.15247876,-0.13081384,0.486133 µm.
4.95000000,0.05563857,0.03612816,1.29506794,1.29721791,-0.16573662,0.486133 µm.
4.95000000,0.05563857,0.03612816,1.29506794,1.29721791,-0.16573662,0.486133 µm.
5.50000000,0.06175613,0.03759720,1.43924352,1.44219793,-0.20485506,0.486133 µm.
5.50000000,0.06175613,0.03759720,1.43924352,1.44219793,-0.20485506,0.486133 µm.
6.05000000,0.06855717,0.03922902,1.58350621,1.58744623,-0.24819817,0.486133 µm.
6.05000000,0.06855717,0.03922902,1.58350621,1.58744623,-0.24819817,0.486133 µm.
6.60000000,0.07605347,0.04102605,1.72786423,1.73299038,-0.29579799,0.486133 µm.
6.60000000,0.07605347,0.04102605,1.72786423,1.73299038,-0.29579799,0.486133 µm.
7.15000000,0.08425791,0.04299092,1.87232561,1.87885821,-0.34768960,0.486133 µm.
7.15000000,0.08425791,0.04299092,1.87232561,1.87885821,-0.34768960,0.486133 µm.
7.70000000,0.09318447,0.04512653,2.01689825,2.02507777,-0.40391110,0.486133 µm.
7.70000000,0.09318447,0.04512653,2.01689825,2.02507777,-0.40391110,0.486133 µm.
8.25000000,0.10284820,0.04743596,2.16158987,2.17167738,-0.46450358,0.486133 µm.
8.25000000,0.10284820,0.04743596,2.16158987,2.17167738,-0.46450358,0.486133 µm.
8.80000000,0.11326521,0.04992250,2.30640797,2.31868567,-0.52951109,0.486133 µm.
8.80000000,0.11326521,0.04992250,2.30640797,2.31868567,-0.52951109,0.486133 µm.
9.35000000,0.12445264,0.05258968,2.45135989,2.46613154,-0.59898064,0.486133 µm.
9.35000000,0.12445264,0.05258968,2.45135989,2.46613154,-0.59898064,0.486133 µm.
9.90000000,0.13642865,0.05544122,2.59645272,2.61404425,-0.67296216,0.486133 µm.
9.90000000,0.13642865,0.05544122,2.59645272,2.61404425,-0.67296216,0.486133 µm.
10.45000000,0.14921241,0.05848103,2.74169335,2.76245342,-0.75150845,0.486133 µm.
10.45000000,0.14921241,0.05848103,2.74169335,2.76245342,-0.75150845,0.486133 µm.
11.00000000,0.16282401,0.06171324,2.88708840,2.91138904,-0.83467511,0.486133 µm.
11.00000000,0.16282401,0.06171324,2.88708840,2.91138904,-0.83467511,0.486133 µm.
11.55000000,0.17728447,0.06514214,3.03264427,3.06088153,-0.92252054,0.486133 µm.
11.55000000,0.17728447,0.06514214,3.03264427,3.06088153,-0.92252054,0.486133 µm.
12.10000000,0.19261569,0.06877221,3.17836705,3.21096171,-1.01510583,0.486133 µm.
12.10000000,0.19261569,0.06877221,3.17836705,3.21096171,-1.01510583,0.486133 µm.
12.65000000,0.20884037,0.07260813,3.32426259,3.36166089,-1.11249467,0.486133 µm.
12.65000000,0.20884037,0.07260813,3.32426259,3.36166089,-1.11249467,0.486133 µm.
13.20000000,0.22598197,0.07665468,3.47033644,3.51301085,-1.21475333,0.486133 µm.
13.20000000,0.22598197,0.07665468,3.47033644,3.51301085,-1.21475333,0.486133 µm.
13.75000000,0.24406465,0.08091686,3.61659384,3.66504390,-1.32195047,0.486133 µm.
13.75000000,0.24406465,0.08091686,3.61659384,3.66504390,-1.32195047,0.486133 µm.
14.30000000,0.26311319,0.08539977,3.76303974,3.81779289,-1.43415710,0.486133 µm.
14.30000000,0.26311319,0.08539977,3.76303974,3.81779289,-1.43415710,0.486133 µm.
14.85000000,0.28315289,0.09010864,3.90967878,3.97129123,-1.55144639,0.486133 µm.
14.85000000,0.28315289,0.09010864,3.90967878,3.97129123,-1.55144639,0.486133 µm.
15.40000000,0.30420949,0.09504884,4.05651527,4.12557297,-1.67389359,0.486133 µm.
15.40000000,0.30420949,0.09504884,4.05651527,4.12557297,-1.67389359,0.486133 µm.
15.95000000,0.32630908,0.10022580,4.20355320,4.28067276,-1.80157582,0.486133 µm.
15.95000000,0.32630908,0.10022580,4.20355320,4.28067276,-1.80157582,0.486133 µm.
16.50000000,0.34947797,0.10564508,4.35079623,4.43662595,-1.93457192,0.486133 µm.
16.50000000,0.34947797,0.10564508,4.35079623,4.43662595,-1.93457192,0.486133 µm.
17.05000000,0.37374255,0.11131226,4.49824772,4.59346859,-2.07296224,0.486133 µm.
17.05000000,0.37374255,0.11131226,4.49824772,4.59346859,-2.07296224,0.486133 µm.
17.60000000,0.39912921,0.11723301,4.64591067,4.75123746,-2.21682846,0.486133 µm.
17.60000000,0.39912921,0.11723301,4.64591067,4.75123746,-2.21682846,0.486133 µm.
18.15000000,0.42566415,0.12341300,4.79378780,4.90997013,-2.36625334,0.486133 µm.
18.15000000,0.42566415,0.12341300,4.79378780,4.90997013,-2.36625334,0.486133 µm.
18.70000000,0.45337324,0.12985794,4.94188148,5.06970499,-2.52132049,0.486133 µm.
18.70000000,0.45337324,0.12985794,4.94188148,5.06970499,-2.52132049,0.486133 µm.
19.25000000,0.48228185,0.13657348,5.09019381,5.23048129,-2.68211408,0.486133 µm.
19.25000000,0.48228185,0.13657348,5.09019381,5.23048129,-2.68211408,0.486133 µm.
19.80000000,0.51241470,0.14356528,5.23872659,5.39233916,-2.84871859,0.486133 µm.
19.80000000,0.51241470,0.14356528,5.23872659,5.39233916,-2.84871859,0.486133 µm.
20.35000000,0.54379566,0.15083891,5.38748135,5.55531969,-3.02121850,0.486133 µm.
20.35000000,0.54379566,0.15083891,5.38748135,5.55531969,-3.02121850,0.486133 µm.
20.90000000,0.57644754,0.15839987,5.53645936,5.71946497,-3.19969797,0.486133 µm.
20.90000000,0.57644754,0.15839987,5.53645936,5.71946497,-3.19969797,0.486133 µm.
21.45000000,0.61039192,0.16625355,5.68566170,5.88481810,-3.38424054,0.486133 µm.
21.45000000,0.61039192,0.16625355,5.68566170,5.88481810,-3.38424054,0.486133 µm.
22.00000000,0.64564894,0.17440520,5.83508921,6.05142328,-3.57492871,0.486133 µm.
22.00000000,0.64564894,0.17440520,5.83508921,6.05142328,-3.57492871,0.486133 µm.
22.55000000,0.68223704,0.18285990,5.98474260,6.21932584,-3.77184366,0.486133 µm.
22.55000000,0.68223704,0.18285990,5.98474260,6.21932584,-3.77184366,0.486133 µm.
23.10000000,0.72017280,0.19162255,6.13462243,6.38857232,-3.97506483,0.486133 µm.
23.10000000,0.72017280,0.19162255,6.13462243,6.38857232,-3.97506483,0.486133 µm.
23.65000000,0.75947067,0.20069782,6.28472920,6.55921048,-4.18466952,0.486133 µm.
23.65000000,0.75947067,0.20069782,6.28472920,6.55921048,-4.18466952,0.486133 µm.
24.20000000,0.80014275,0.21009014,6.43506337,6.73128941,-4.40073255,0.486133 µm.
24.20000000,0.80014275,0.21009014,6.43506337,6.73128941,-4.40073255,0.486133 µm.
24.75000000,0.84219857,0.21980368,6.58562540,6.90485955,-4.62332577,0.486133 µm.
24.75000000,0.84219857,0.21980368,6.58562540,6.90485955,-4.62332577,0.486133 µm.
25.30000000,0.88564485,0.22984227,6.73641584,7.07997277,-4.85251771,0.486133 µm.
25.30000000,0.88564485,0.22984227,6.73641584,7.07997277,-4.85251771,0.486133 µm.
25.85000000,0.93048521,0.24020945,6.88743539,7.25668247,-5.08837315,0.486133 µm.
25.85000000,0.93048521,0.24020945,6.88743539,7.25668247,-5.08837315,0.486133 µm.
26.40000000,0.97672003,0.25090839,7.03868494,7.43504360,-5.33095265,0.486133 µm.
26.40000000,0.97672003,0.25090839,7.03868494,7.43504360,-5.33095265,0.486133 µm.
26.95000000,1.02434613,0.26194187,7.19016568,7.61511274,-5.58031219,0.486133 µm.
26.95000000,1.02434613,0.26194187,7.19016568,7.61511274,-5.58031219,0.486133 µm.
27.50000000,1.07335656,0.27331226,7.34187914,7.79694823,-5.83650269,0.486133 µm.
27.50000000,1.07335656,0.27331226,7.34187914,7.79694823,-5.83650269,0.486133 µm.
28.05000000,1.12374038,0.28502153,7.49382733,7.98061020,-6.09956960,0.486133 µm.
28.05000000,1.12374038,0.28502153,7.49382733,7.98061020,-6.09956960,0.486133 µm.
28.60000000,1.17548240,0.29707117,7.64601278,8.16616068,-6.36955251,0.486133 µm.
28.60000000,1.17548240,0.29707117,7.64601278,8.16616068,-6.36955251,0.486133 µm.
29.15000000,1.22856295,0.30946221,7.79843869,8.35366367,-6.64648467,0.486133 µm.
29.15000000,1.22856295,0.30946221,7.79843869,8.35366367,-6.64648467,0.486133 µm.
29.70000000,1.28295765,0.32219519,7.95110898,8.54318526,-6.93039267,0.486133 µm.
29.70000000,1.28295765,0.32219519,7.95110898,8.54318526,-6.93039267,0.486133 µm.
30.25000000,1.33863716,0.33527012,8.10402844,8.73479374,-7.22129591,0.486133 µm.
30.25000000,1.33863716,0.33527012,8.10402844,8.73479374,-7.22129591,0.486133 µm.
30.80000000,1.39556698,0.34868653,8.25720285,8.92855968,-7.51920634,0.486133 µm.
30.80000000,1.39556698,0.34868653,8.25720285,8.92855968,-7.51920634,0.486133 µm.
31.35000000,1.45370711,0.36244338,8.41063909,9.12455603,-7.82412796,0.486133 µm.
31.35000000,1.45370711,0.36244338,8.41063909,9.12455603,-7.82412796,0.486133 µm.
31.90000000,1.51301187,0.37653909,8.56434528,9.32285829,-8.13605647,0.486133 µm.
31.90000000,1.51301187,0.37653909,8.56434528,9.32285829,-8.13605647,0.486133 µm.
32.45000000,1.57342958,0.39097155,8.71833092,9.52354461,-8.45497890,0.486133 µm.
32.45000000,1.57342958,0.39097155,8.71833092,9.52354461,-8.45497890,0.486133 µm.
33.00000000,1.63490227,0.40573805,8.87260705,9.72669588,-8.78087321,0.486133 µm.
33.00000000,1.63490227,0.40573805,8.87260705,9.72669588,-8.78087321,0.486133 µm.
33.55000000,1.69736535,0.42083534,9.02718640,9.93239596,-9.11370791,0.486133 µm.
33.55000000,1.69736535,0.42083534,9.02718640,9.93239596,-9.11370791,0.486133 µm.
34.10000000,1.76074722,0.43625960,9.18208359,10.14073175,-9.45344167,0.486133 µm.
34.10000000,1.76074722,0.43625960,9.18208359,10.14073175,-9.45344167,0.486133 µm.
34.65000000,1.82496885,0.45200645,9.33731525,10.35179338,-9.80002290,0.486133 µm.
34.65000000,1.82496885,0.45200645,9.33731525,10.35179338,-9.80002290,0.486133 µm.
