Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.01366199,-0.01366199,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.01366199,-0.01366199,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.27000000,-0.01373410,-0.01372114,0.11922368,0.11922362,0.00004975,0.486133 µm.
0.27000000,-0.01373410,-0.01372114,0.11922368,0.11922362,0.00004975,0.486133 µm.
0.54000000,-0.01395358,-0.01389850,0.23845291,0.23845254,0.00015779,0.486133 µm.
0.54000000,-0.01395358,-0.01389850,0.23845291,0.23845254,0.00015779,0.486133 µm.
0.81000000,-0.01432020,-0.01419385,0.35769325,0.35769204,0.00033718,0.486133 µm.
0.81000000,-0.01432020,-0.01419385,0.35769325,0.35769204,0.00033718,0.486133 µm.
1.08000000,-0.01483354,-0.01460684,0.47695024,0.47694744,0.00058687,0.486133 µm.
1.08000000,-0.01483354,-0.01460684,0.47695024,0.47694744,0.00058687,0.486133 µm.
1.35000000,-0.01549302,-0.01513693,0.59622943,0.59622403,0.00090545,0.486133 µm.
1.35000000,-0.01549302,-0.01513693,0.59622943,0.59622403,0.00090545,0.486133 µm.
1.62000000,-0.01629791,-0.01578348,0.71553635,0.71552711,0.00129103,0.486133 µm.
1.62000000,-0.01629791,-0.01578348,0.71553635,0.71552711,0.00129103,0.486133 µm.
1.89000000,-0.01724730,-0.01654566,0.83487654,0.83486200,0.00174137,0.486133 µm.
1.89000000,-0.01724730,-0.01654566,0.83487654,0.83486200,0.00174137,0.486133 µm.
2.16000000,-0.01834012,-0.01742252,0.95425551,0.95423401,0.00225375,0.486133 µm.
2.16000000,-0.01834012,-0.01742252,0.95425551,0.95423401,0.00225375,0.486133 µm.
2.43000000,-0.01957513,-0.01841295,1.07367879,1.07364845,0.00282507,0.486133 µm.
2.43000000,-0.01957513,-0.01841295,1.07367879,1.07364845,0.00282507,0.486133 µm.
2.70000000,-0.02095093,-0.01951568,1.19315186,1.19311067,0.00345177,0.486133 µm.
2.70000000,-0.02095093,-0.01951568,1.19315186,1.19311067,0.00345177,0.486133 µm.
2.97000000,-0.02246596,-0.02072929,1.31268021,1.31262600,0.00412988,0.486133 µm.
2.97000000,-0.02246596,-0.02072929,1.31268021,1.31262600,0.00412988,0.486133 µm.
3.24000000,-0.02411848,-0.02205222,1.43226932,1.43219979,0.00485499,0.486133 µm.
3.24000000,-0.02411848,-0.02205222,1.43226932,1.43219979,0.00485499,0.486133 µm.
3.51000000,-0.02590658,-0.02348275,1.55192463,1.55183738,0.00562222,0.486133 µm.
3.51000000,-0.02590658,-0.02348275,1.55192463,1.55183738,0.00562222,0.486133 µm.
3.78000000,-0.02782820,-0.02501898,1.67165158,1.67154416,0.00642627,0.486133 µm.
3.78000000,-0.02782820,-0.02501898,1.67165158,1.67154416,0.00642627,0.486133 µm.
4.05000000,-0.02988110,-0.02665889,1.79145558,1.79132551,0.00726137,0.486133 µm.
4.05000000,-0.02988110,-0.02665889,1.79145558,1.79132551,0.00726137,0.486133 µm.
4.32000000,-0.03206286,-0.02840027,1.91134202,1.91118681,0.00812128,0.486133 µm.
4.32000000,-0.03206286,-0.02840027,1.91134202,1.91118681,0.00812128,0.486133 µm.
4.59000000,-0.03437092,-0.03024074,2.03131627,2.03113348,0.00899930,0.486133 µm.
4.59000000,-0.03437092,-0.03024074,2.03131627,2.03113348,0.00899930,0.486133 µm.
4.86000000,-0.03680251,-0.03217780,2.15138365,2.15117094,0.00988824,0.486133 µm.
4.86000000,-0.03680251,-0.03217780,2.15138365,2.15117094,0.00988824,0.486133 µm.
5.13000000,-0.03935474,-0.03420872,2.27154949,2.27130464,0.01078042,0.486133 µm.
5.13000000,-0.03935474,-0.03420872,2.27154949,2.27130464,0.01078042,0.486133 µm.
5.40000000,-0.04202449,-0.03633066,2.39181906,2.39154002,0.01166765,0.486133 µm.
5.40000000,-0.04202449,-0.03633066,2.39181906,2.39154002,0.01166765,0.486133 µm.
5.67000000,-0.04480852,-0.03854056,2.51219759,2.51188257,0.01254124,0.486133 µm.
5.67000000,-0.04480852,-0.03854056,2.51219759,2.51188257,0.01254124,0.486133 µm.
5.94000000,-0.04770338,-0.04083521,2.63269031,2.63233779,0.01339198,0.486133 µm.
