Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.09101859,0.09101859,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.09101859,0.09101859,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.25000000,0.09099145,0.09097450,0.11159766,0.11159786,-0.00018208,0.486133 µm.
0.25000000,0.09099145,0.09097450,0.11159766,0.11159786,-0.00018208,0.486133 µm.
0.50000000,0.09090674,0.09084227,0.22319902,0.22319998,-0.00042875,0.486133 µm.
0.50000000,0.09090674,0.09084227,0.22319902,0.22319998,-0.00042875,0.486133 µm.
0.75000000,0.09076455,0.09062204,0.33480778,0.33481059,-0.00084021,0.486133 µm.
0.75000000,0.09076455,0.09062204,0.33480778,0.33481059,-0.00084021,0.486133 µm.
1.00000000,0.09056498,0.09031406,0.44642763,0.44643395,-0.00141685,0.486133 µm.
1.00000000,0.09056498,0.09031406,0.44642763,0.44643395,-0.00141685,0.486133 µm.
1.25000000,0.09030820,0.08991868,0.55806227,0.55807432,-0.00215934,0.486133 µm.
1.25000000,0.09030820,0.08991868,0.55806227,0.55807432,-0.00215934,0.486133 µm.
1.50000000,0.08999442,0.08943633,0.66971540,0.66973595,-0.00306853,0.486133 µm.
1.50000000,0.08999442,0.08943633,0.66971540,0.66973595,-0.00306853,0.486133 µm.
1.75000000,0.08962390,0.08886755,0.78139071,0.78142310,-0.00414542,0.486133 µm.
1.75000000,0.08962390,0.08886755,0.78139071,0.78142310,-0.00414542,0.486133 µm.
2.00000000,0.08919693,0.08821298,0.89309188,0.89314003,-0.00539122,0.486133 µm.
2.00000000,0.08919693,0.08821298,0.89309188,0.89314003,-0.00539122,0.486133 µm.
2.25000000,0.08871386,0.08747335,1.00482260,1.00489101,-0.00680732,0.486133 µm.
2.25000000,0.08871386,0.08747335,1.00482260,1.00489101,-0.00680732,0.486133 µm.
2.50000000,0.08817507,0.08664950,1.11658657,1.11668031,-0.00839530,0.486133 µm.
2.50000000,0.08817507,0.08664950,1.11658657,1.11668031,-0.00839530,0.486133 µm.
2.75000000,0.08758100,0.08574236,1.22838744,1.22851222,-0.01015694,0.486133 µm.
