Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
16.32000000,-0.50739721,-0.61733690,16.25313454,16.25278492,0.00215114,0.486133 µm.
16.32000000,-0.50739721,-0.61733690,16.25313454,16.25278492,0.00215114,0.486133 µm.
16.56000000,-0.52963553,-0.64547314,16.49210840,16.49179646,0.00189150,0.486133 µm.
16.56000000,-0.52963553,-0.64547314,16.49210840,16.49179646,0.00189150,0.486133 µm.
16.80000000,-0.55196146,-0.67393745,16.73107702,16.73080800,0.00160795,0.486133 µm.
16.80000000,-0.55196146,-0.67393745,16.73107702,16.73080800,0.00160795,0.486133 µm.
17.04000000,-0.57436487,-0.70272629,16.97004007,16.96981954,0.00129951,0.486133 µm.
17.04000000,-0.57436487,-0.70272629,16.97004007,16.96981954,0.00129951,0.486133 µm.
17.28000000,-0.59683550,-0.73183601,17.20899718,17.20883109,0.00096517,0.486133 µm.
17.28000000,-0.59683550,-0.73183601,17.20899718,17.20883109,0.00096517,0.486133 µm.
17.52000000,-0.61936295,-0.76126296,17.44794800,17.44784263,0.00060392,0.486133 µm.
17.52000000,-0.61936295,-0.76126296,17.44794800,17.44784263,0.00060392,0.486133 µm.
17.76000000,-0.64193670,-0.79100342,17.68689214,17.68685417,0.00021468,0.486133 µm.
17.76000000,-0.64193670,-0.79100342,17.68689214,17.68685417,0.00021468,0.486133 µm.
18.00000000,-0.66454612,-0.82105361,17.92582922,17.92586572,-0.00020360,0.486133 µm.
18.00000000,-0.66454612,-0.82105361,17.92582922,17.92586572,-0.00020360,0.486133 µm.
18.24000000,-0.68718045,-0.85140971,18.16475882,18.16487726,-0.00065203,0.486133 µm.
18.24000000,-0.68718045,-0.85140971,18.16475882,18.16487726,-0.00065203,0.486133 µm.
18.48000000,-0.70982880,-0.88206786,18.40368052,18.40388880,-0.00113174,0.486133 µm.
18.48000000,-0.70982880,-0.88206786,18.40368052,18.40388880,-0.00113174,0.486133 µm.
18.72000000,-0.73248018,-0.91302413,18.64259388,18.64290034,-0.00164387,0.486133 µm.
18.72000000,-0.73248018,-0.91302413,18.64259388,18.64290034,-0.00164387,0.486133 µm.
18.96000000,-0.75512347,-0.94427455,18.88149844,18.88191189,-0.00218962,0.486133 µm.
18.96000000,-0.75512347,-0.94427455,18.88149844,18.88191189,-0.00218962,0.486133 µm.
19.20000000,-0.77774745,-0.97581510,19.12039374,19.12092343,-0.00277019,0.486133 µm.
