Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,9.02801351,9.02801351,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,9.02801351,9.02801351,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.06000000,9.02608981,9.02781820,1.32852676,1.32852454,0.00016737,0.486133 µm.
0.06000000,9.02608981,9.02781820,1.32852676,1.32852454,0.00016737,0.486133 µm.
0.12000000,9.02076940,9.02723227,2.65706977,2.65705198,0.00066947,0.486133 µm.
0.12000000,9.02076940,9.02723227,2.65706977,2.65705198,0.00066947,0.486133 µm.
0.18000000,9.01205263,9.02625584,3.98564530,3.98558526,0.00150634,0.486133 µm.
0.18000000,9.01205263,9.02625584,3.98564530,3.98558526,0.00150634,0.486133 µm.
0.24000000,8.99994007,9.02488902,5.31426959,5.31412728,0.00267802,0.486133 µm.
0.24000000,8.99994007,9.02488902,5.31426959,5.31412728,0.00267802,0.486133 µm.
0.30000000,8.98443247,9.02313204,6.64295892,6.64268095,0.00418456,0.486133 µm.
0.30000000,8.98443247,9.02313204,6.64295892,6.64268095,0.00418456,0.486133 µm.
0.36000000,8.96553085,9.02098514,7.97172954,7.97124919,0.00602603,0.486133 µm.
0.36000000,8.96553085,9.02098514,7.97172954,7.97124919,0.00602603,0.486133 µm.
0.42000000,8.94323639,9.01844864,9.30059774,9.29983492,0.00820252,0.486133 µm.
0.42000000,8.94323639,9.01844864,9.30059774,9.29983492,0.00820252,0.486133 µm.
0.48000000,8.91755050,9.01552293,10.62957979,10.62844104,0.01071415,0.486133 µm.
0.48000000,8.91755050,9.01552293,10.62957979,10.62844104,0.01071415,0.486133 µm.
0.54000000,8.88847482,9.01220842,11.95869198,11.95707048,0.01356103,0.486133 µm.
0.54000000,8.88847482,9.01220842,11.95869198,11.95707048,0.01356103,0.486133 µm.
0.60000000,8.85601118,9.00850561,13.28795061,13.28572615,0.01674330,0.486133 µm.
0.60000000,8.85601118,9.00850561,13.28795061,13.28572615,0.01674330,0.486133 µm.
0.66000000,8.82016163,9.00441505,14.61737199,14.61441095,0.02026111,0.486133 µm.
0.66000000,8.82016163,9.00441505,14.61737199,14.61441095,0.02026111,0.486133 µm.
0.72000000,8.78092844,8.99993734,15.94697244,15.94312781,0.02411464,0.486133 µm.
0.72000000,8.78092844,8.99993734,15.94697244,15.94312781,0.02411464,0.486133 µm.
0.78000000,8.73831410,8.99507315,17.27676830,17.27187965,0.02830407,0.486133 µm.
0.78000000,8.73831410,8.99507315,17.27676830,17.27187965,0.02830407,0.486133 µm.
0.84000000,8.69232128,8.98982320,18.60677590,18.60066938,0.03282961,0.486133 µm.
0.84000000,8.69232128,8.98982320,18.60677590,18.60066938,0.03282961,0.486133 µm.
0.90000000,8.64295291,8.98418826,19.93701163,19.92949990,0.03769147,0.486133 µm.
0.90000000,8.64295291,8.98418826,19.93701163,19.92949990,0.03769147,0.486133 µm.
0.96000000,8.59021210,8.97816918,21.26749185,21.25837415,0.04288989,0.486133 µm.
0.96000000,8.59021210,8.97816918,21.26749185,21.25837415,0.04288989,0.486133 µm.
1.02000000,8.53410218,8.97176685,22.59823297,22.58729504,0.04842514,0.486133 µm.
1.02000000,8.53410218,8.97176685,22.59823297,22.58729504,0.04842514,0.486133 µm.
1.08000000,8.47462671,8.96498223,23.92925141,23.91626549,0.05429746,0.486133 µm.
1.08000000,8.47462671,8.96498223,23.92925141,23.91626549,0.05429746,0.486133 µm.
1.14000000,8.41178946,8.95781633,25.26056361,25.24528840,0.06050716,0.486133 µm.
1.14000000,8.41178946,8.95781633,25.26056361,25.24528840,0.06050716,0.486133 µm.
1.20000000,8.34559440,8.95027022,26.59218603,26.57436671,0.06705453,0.486133 µm.
1.20000000,8.34559440,8.95027022,26.59218603,26.57436671,0.06705453,0.486133 µm.
1.26000000,8.27604573,8.94234503,27.92413515,27.90350333,0.07393990,0.486133 µm.
1.26000000,8.27604573,8.94234503,27.92413515,27.90350333,0.07393990,0.486133 µm.
1.32000000,8.20314787,8.93404195,29.25642748,29.23270117,0.08116359,0.486133 µm.
1.32000000,8.20314787,8.93404195,29.25642748,29.23270117,0.08116359,0.486133 µm.
1.38000000,8.12690544,8.92536223,30.58907956,30.56196317,0.08872597,0.486133 µm.
1.38000000,8.12690544,8.92536223,30.58907956,30.56196317,0.08872597,0.486133 µm.
1.44000000,8.04732329,8.91630718,31.92210795,31.89129223,0.09662739,0.486133 µm.
1.44000000,8.04732329,8.91630718,31.92210795,31.89129223,0.09662739,0.486133 µm.
1.50000000,7.96440648,8.90687817,33.25552924,33.22069128,0.10486825,0.486133 µm.
1.50000000,7.96440648,8.90687817,33.25552924,33.22069128,0.10486825,0.486133 µm.
1.56000000,7.87816030,8.89707661,34.58936005,34.55016325,0.11344896,0.486133 µm.
1.56000000,7.87816030,8.89707661,34.58936005,34.55016325,0.11344896,0.486133 µm.
1.62000000,7.78859024,8.88690401,35.92361702,35.87971105,0.12236992,0.486133 µm.
1.62000000,7.78859024,8.88690401,35.92361702,35.87971105,0.12236992,0.486133 µm.
1.68000000,7.69570201,8.87636189,37.25831684,37.20933760,0.13163158,0.486133 µm.
1.68000000,7.69570201,8.87636189,37.25831684,37.20933760,0.13163158,0.486133 µm.
1.74000000,7.59950156,8.86545188,38.59347622,38.53904583,0.14123439,0.486133 µm.
1.74000000,7.59950156,8.86545188,38.59347622,38.53904583,0.14123439,0.486133 µm.
1.80000000,7.49999504,8.85417563,39.92911191,39.86883867,0.15117882,0.486133 µm.
1.80000000,7.49999504,8.85417563,39.92911191,39.86883867,0.15117882,0.486133 µm.
1.86000000,7.39718882,8.84253487,41.26524069,41.19871903,0.16146536,0.486133 µm.
1.86000000,7.39718882,8.84253487,41.26524069,41.19871903,0.16146536,0.486133 µm.
1.92000000,7.29108951,8.83053139,42.60187940,42.52868985,0.17209452,0.486133 µm.
1.92000000,7.29108951,8.83053139,42.60187940,42.52868985,0.17209452,0.486133 µm.
1.98000000,7.18170391,8.81816704,43.93904488,43.85875405,0.18306681,0.486133 µm.
1.98000000,7.18170391,8.81816704,43.93904488,43.85875405,0.18306681,0.486133 µm.
2.04000000,7.06903907,8.80544372,45.27675403,45.18891456,0.19438278,0.486133 µm.
2.04000000,7.06903907,8.80544372,45.27675403,45.18891456,0.19438278,0.486133 µm.
2.10000000,6.95310224,8.79236341,46.61502380,46.51917431,0.20604299,0.486133 µm.
2.10000000,6.95310224,8.79236341,46.61502380,46.51917431,0.20604299,0.486133 µm.
2.16000000,6.83390091,8.77892814,47.95387118,47.84953622,0.21804801,0.486133 µm.
2.16000000,6.83390091,8.77892814,47.95387118,47.84953622,0.21804801,0.486133 µm.
2.22000000,6.71144278,8.76514001,49.29331317,49.18000322,0.23039843,0.486133 µm.
